stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,station_id,temperature,pressure,humidity,wind_direction,wind_speed
shunyi,2017-02-03 11:00:00,246.0,250.0,150.0,3.2,6.0,72.0,shunyi,0.9,1017.8,39,0.0,0.0
shunyi,2017-02-03 12:00:00,274.0,289.0,145.0,3.8,4.0,60.0,shunyi,-0.7,1017.7,50,0.0,0.1
shunyi,2017-02-03 13:00:00,281.0,303.0,141.0,0.4,7.0,72.0,shunyi,-1.5,1017.8,59,0.0,0.0
shunyi,2017-02-03 14:00:00,279.0,293.0,126.0,0.4,4.0,43.0,shunyi,-1.2,1017.5,50,22.0,0.7
shunyi,2017-02-03 15:00:00,343.0,363.0,138.0,5.5,9.0,80.0,shunyi,-0.3,1017.5,46,20.0,1.3
shunyi,2017-02-03 16:00:00,388.0,352.61764705882354,127.0,5.6,9.0,80.0,shunyi,0.0,1017.6,47,36.0,1.3
shunyi,2017-02-03 17:00:00,349.0,342.2352941176471,108.0,4.9,11.0,68.0,shunyi,0.2,1017.1,46,26.0,0.9
shunyi,2017-02-03 18:00:00,316.0,331.8529411764706,108.0,4.7,9.0,63.0,shunyi,0.0,1016.8,44,22.0,1.1
shunyi,2017-02-03 19:00:00,302.0,321.47058823529414,92.0,4.3,15.0,60.0,shunyi,0.0,1016.6,46,24.0,1.3
shunyi,2017-02-03 20:00:00,283.0,311.0882352941176,95.0,4.2,11.5,49.0,shunyi,0.4,1016.0,47,24.0,0.8
shunyi,2017-02-03 21:00:00,283.0,300.70588235294116,95.0,4.5,8.0,50.0,shunyi,0.3,1015.8,46,17.0,1.1
shunyi,2017-02-03 22:00:00,283.0,290.3235294117647,95.0,4.7,9.0,55.0,shunyi,-0.4,1015.6,48,12.0,1.0
shunyi,2017-02-03 23:00:00,277.0,279.94117647058823,95.0,4.7,7.0,48.0,shunyi,-2.0,1015.9,53,0.0,0.0
shunyi,2017-02-04 00:00:00,274.0,269.55882352941177,97.0,4.6,6.0,42.0,shunyi,-2.9,1016.3,59,0.0,0.1
shunyi,2017-02-04 01:00:00,273.0,259.1764705882353,99.0,5.1,8.0,52.0,shunyi,-0.7,1016.5,48,17.0,0.8
shunyi,2017-02-04 02:00:00,271.0,248.7941176470588,95.0,4.6,9.0,55.0,shunyi,1.4,1016.2,40,325.0,0.8
shunyi,2017-02-04 03:00:00,264.0,238.41176470588235,77.0,3.7,33.0,55.0,shunyi,3.6,1015.7,37,111.0,0.8
shunyi,2017-02-04 04:00:00,266.0,228.02941176470588,51.0,2.8,70.0,53.0,shunyi,5.2,1014.9,34,56.0,0.8
shunyi,2017-02-04 05:00:00,276.0,217.6470588235294,44.0,2.7,94.0,57.0,shunyi,6.8,1013.5,32,17.0,0.7
shunyi,2017-02-04 06:00:00,294.0,207.26470588235293,54.0,2.7,106.0,59.0,shunyi,7.7,1012.4,30,212.0,1.3
shunyi,2017-02-04 07:00:00,294.0,196.88235294117646,84.0,2.8,96.0,60.0,shunyi,8.6,1011.9,29,195.0,1.1
shunyi,2017-02-04 08:00:00,296.0,186.5,112.0,0.3,75.0,62.0,shunyi,9.0,1011.7,29,214.0,1.2
shunyi,2017-02-04 09:00:00,297.0,176.11764705882354,100.0,3.1,77.0,60.0,shunyi,7.6,1012.2,33,108.0,1.1
shunyi,2017-02-04 10:00:00,306.0,165.73529411764704,138.0,3.3,38.0,60.0,shunyi,4.5,1013.3,41,201.0,0.3
shunyi,2017-02-04 11:00:00,320.0,155.35294117647058,128.0,3.5,37.0,62.0,shunyi,3.2,1014.2,46,12.0,0.9
shunyi,2017-02-04 12:00:00,241.0,144.97058823529412,116.0,2.8,23.0,45.0,shunyi,5.2,1014.8,33,319.0,1.8
shunyi,2017-02-04 13:00:00,220.0,134.58823529411762,97.0,2.8,33.0,43.0,shunyi,3.4,1015.7,38,297.0,1.1
shunyi,2017-02-04 14:00:00,166.0,124.20588235294116,57.0,1.9,59.0,29.0,shunyi,2.4,1016.1,42,318.0,1.2
shunyi,2017-02-04 15:00:00,49.0,113.8235294117647,21.0,0.8,78.0,10.0,shunyi,-1.5,1016.4,58,0.0,0.1
shunyi,2017-02-04 16:00:00,37.0,103.44117647058823,27.0,0.9,66.0,11.0,shunyi,-2.7,1016.5,63,37.0,0.8
shunyi,2017-02-04 17:00:00,29.0,93.05882352941177,28.0,0.1,63.0,11.0,shunyi,-3.1,1016.6,67,101.0,0.4
shunyi,2017-02-04 18:00:00,61.0,82.6764705882353,55.0,0.2,30.0,15.0,shunyi,-3.6,1016.8,60,308.0,0.8
shunyi,2017-02-04 19:00:00,77.0,72.29411764705878,63.0,2.4,17.0,15.0,shunyi,-0.3,1017.1,44,295.0,2.2
shunyi,2017-02-04 20:00:00,38.0,61.91176470588232,47.0,1.5,36.0,14.0,shunyi,1.0,1017.7,40,329.0,1.6
shunyi,2017-02-04 21:00:00,17.0,51.529411764705856,26.0,0.1,55.0,9.0,shunyi,-1.2,1018.1,46,294.0,1.3
shunyi,2017-02-04 22:00:00,10.0,41.14705882352939,20.0,0.8,61.0,7.0,shunyi,-0.5,1017.7,37,307.0,1.1
shunyi,2017-02-04 23:00:00,10.0,30.764705882352928,26.0,0.7,54.0,14.0,shunyi,-2.0,1018.4,45,33.0,0.8
shunyi,2017-02-05 00:00:00,9.0,20.382352941176464,26.0,0.5,54.0,14.0,shunyi,-2.4,1019.3,46,303.0,0.4
shunyi,2017-02-05 01:00:00,9.0,10.0,23.0,0.5,58.0,14.0,shunyi,3.0,1019.9,29,11.0,0.5
shunyi,2017-02-05 02:00:00,11.0,9.5,18.0,0.5,65.0,7.0,shunyi,4.6,1019.9,19,307.0,5.6
shunyi,2017-02-05 03:00:00,6.0,9.0,8.0,0.3,83.0,3.0,shunyi,5.9,1019.6,17,304.0,4.5
shunyi,2017-02-05 04:00:00,7.0,8.5,7.0,0.3,90.0,2.0,shunyi,7.0,1018.8,14,302.0,5.1
shunyi,2017-02-05 05:00:00,3.0,8.0,7.0,0.3,91.0,3.0,shunyi,8.1,1017.8,14,11.0,3.1
shunyi,2017-02-05 06:00:00,4.0,7.5,7.0,0.3,93.0,2.0,shunyi,7.7,1017.0,15,70.0,2.8
shunyi,2017-02-05 07:00:00,8.0,7.0,6.0,0.2,95.0,2.0,shunyi,8.1,1016.9,14,104.0,2.7
shunyi,2017-02-05 08:00:00,4.0,6.5,5.0,0.2,97.0,2.0,shunyi,8.2,1017.0,13,289.0,0.9
shunyi,2017-02-05 09:00:00,3.0,6.0,5.0,0.2,96.0,2.0,shunyi,7.5,1017.9,14,8.0,0.8
shunyi,2017-02-05 10:00:00,3.0,19.0,16.0,0.3,85.0,2.0,shunyi,6.9,1019.2,14,336.0,3.0
shunyi,2017-02-05 11:00:00,11.0,14.0,17.0,0.4,80.0,3.0,shunyi,6.3,1020.4,16,1.0,2.8
shunyi,2017-02-05 12:00:00,13.0,22.0,14.0,0.4,80.0,4.0,shunyi,3.9,1021.5,20,19.0,1.8
shunyi,2017-02-05 13:00:00,9.0,12.0,9.0,0.3,83.0,3.0,shunyi,3.1,1022.2,23,29.0,1.9
shunyi,2017-02-05 14:00:00,8.0,11.0,12.0,0.4,77.0,4.0,shunyi,2.2,1022.9,25,31.0,1.8
shunyi,2017-02-05 15:00:00,10.0,12.0,14.0,0.5,73.0,5.0,shunyi,1.9,1023.5,26,60.0,2.4
shunyi,2017-02-05 16:00:00,11.0,17.0,12.0,0.5,73.0,6.0,shunyi,1.2,1024.4,28,49.0,2.7
shunyi,2017-02-05 17:00:00,6.0,12.0,9.0,0.4,74.0,8.0,shunyi,0.8,1024.8,30,49.0,3.5
shunyi,2017-02-05 18:00:00,3.0,10.0,6.0,0.3,79.0,2.0,shunyi,0.1,1025.5,30,49.0,2.6
shunyi,2017-02-05 19:00:00,3.0,19.0,4.0,0.2,83.0,2.0,shunyi,0.0,1027.0,30,47.0,3.3
shunyi,2017-02-05 20:00:00,3.0,10.0,3.0,0.2,81.5,2.0,shunyi,-0.3,1026.8,30,52.0,3.8
shunyi,2017-02-05 22:00:00,3.0,6.0,6.0,0.3,80.0,6.0,shunyi,-1.9,1028.0,33,62.0,2.6
shunyi,2017-02-05 23:00:00,3.0,6.0,5.0,0.3,80.0,2.0,shunyi,-1.8,1028.5,31,62.0,3.7
shunyi,2017-02-06 00:00:00,3.0,11.0,6.0,0.3,79.0,4.0,shunyi,-1.7,1029.8,30,52.0,3.9
shunyi,2017-02-06 01:00:00,5.0,14.0,5.0,0.3,80.0,3.0,shunyi,-0.2,1030.6,26,56.0,4.5
shunyi,2017-02-06 02:00:00,7.0,53.0,4.0,0.3,84.0,2.0,shunyi,1.2,1030.6,22,44.0,3.8
shunyi,2017-02-06 03:00:00,4.0,8.0,2.0,0.2,88.0,2.0,shunyi,2.5,1030.8,17,64.0,4.4
shunyi,2017-02-06 04:00:00,3.0,6.0,3.0,0.2,90.0,2.0,shunyi,3.4,1030.0,14,58.0,3.5
shunyi,2017-02-06 05:00:00,3.0,7.75,4.0,0.2,91.0,2.0,shunyi,4.0,1028.9,15,286.0,1.4
shunyi,2017-02-06 06:00:00,5.0,9.5,7.0,0.2,92.0,2.0,shunyi,4.9,1028.0,15,147.0,1.4
shunyi,2017-02-06 07:00:00,8.0,11.25,10.0,0.3,90.0,2.0,shunyi,4.1,1027.6,16,209.0,1.9
shunyi,2017-02-06 08:00:00,9.0,13.0,22.0,0.3,78.0,2.0,shunyi,4.0,1027.9,17,204.0,1.9
shunyi,2017-02-06 09:00:00,12.0,18.0,33.0,0.4,66.0,4.0,shunyi,3.6,1028.4,18,195.0,2.4
shunyi,2017-02-06 10:00:00,17.0,25.0,51.0,0.5,47.0,6.0,shunyi,2.3,1028.5,22,183.0,1.3
shunyi,2017-02-06 11:00:00,21.0,39.0,60.0,0.7,35.0,11.0,shunyi,1.6,1028.5,24,185.0,1.6
shunyi,2017-02-06 12:00:00,28.0,49.0,69.0,0.8,24.0,15.0,shunyi,1.6,1029.1,25,210.0,1.9
shunyi,2017-02-06 13:00:00,29.0,47.0,79.0,0.8,13.0,13.0,shunyi,0.5,1029.3,29,257.0,0.8
shunyi,2017-02-06 14:00:00,26.0,43.0,92.0,0.9,4.0,13.0,shunyi,-0.7,1029.6,36,257.0,0.5
shunyi,2017-02-06 17:00:00,71.0,101.0,80.0,2.9,4.0,26.0,shunyi,-2.4,1029.3,43,79.0,0.6
shunyi,2017-02-06 18:00:00,74.0,84.0,76.0,2.7,3.0,19.0,shunyi,-3.1,1028.8,52,150.0,0.5
shunyi,2017-02-06 19:00:00,87.0,119.0,78.0,3.1,4.0,30.0,shunyi,-2.7,1029.2,47,105.0,0.6
shunyi,2017-02-06 22:00:00,103.0,108.5,71.0,3.4,3.0,26.0,shunyi,-2.1,1027.9,47,58.0,0.6
shunyi,2017-02-07 00:00:00,97.0,98.0,64.0,3.3,3.0,25.0,shunyi,-1.8,1029.0,50,67.0,1.5
shunyi,2017-02-07 01:00:00,101.0,125.0,64.0,3.2,4.0,27.0,shunyi,-1.2,1029.2,51,90.0,1.6
shunyi,2017-02-07 02:00:00,115.0,128.0,66.0,0.3,6.0,36.0,shunyi,-0.3,1029.2,49,160.0,0.9
shunyi,2017-02-07 03:00:00,103.0,113.0,62.0,2.4,10.0,32.0,shunyi,0.6,1029.1,46,20.0,0.6
shunyi,2017-02-07 04:00:00,93.0,98.0,67.0,2.1,11.0,32.0,shunyi,0.2,1028.7,59,272.0,2.0
shunyi,2017-02-07 05:00:00,107.0,117.0,77.0,2.4,9.0,29.0,shunyi,0.2,1027.8,62,24.0,1.9
shunyi,2017-02-07 06:00:00,108.0,109.0,75.0,2.2,14.0,31.0,shunyi,0.6,1027.0,61,75.0,2.1
shunyi,2017-02-07 07:00:00,111.0,118.0,71.0,2.1,18.0,30.0,shunyi,0.9,1026.6,57,39.0,2.6
shunyi,2017-02-07 08:00:00,107.0,109.0,66.0,1.8,22.0,28.0,shunyi,1.1,1026.3,55,63.0,2.2
shunyi,2017-02-07 09:00:00,102.0,102.0,65.0,1.6,23.0,25.0,shunyi,0.9,1026.3,55,57.0,2.0
shunyi,2017-02-07 12:00:00,108.0,95.0,87.0,1.9,2.0,17.0,shunyi,-1.6,1026.8,70,69.0,0.5
shunyi,2017-02-07 13:00:00,106.0,88.0,86.0,1.9,3.0,15.0,shunyi,-2.2,1026.6,70,4.0,0.5
shunyi,2017-02-07 15:00:00,137.0,81.0,83.0,3.3,4.0,21.0,shunyi,-3.0,1026.9,74,277.0,0.7
shunyi,2017-02-07 16:00:00,120.0,74.0,72.0,2.5,3.0,19.0,shunyi,-3.7,1027.3,78,0.0,0.2
shunyi,2017-02-07 17:00:00,114.0,67.0,67.0,2.6,4.0,18.0,shunyi,-4.1,1027.1,81,0.0,0.0
shunyi,2017-02-07 18:00:00,126.0,60.0,71.0,3.6,3.0,13.0,shunyi,-3.6,1027.2,79,37.0,1.1
shunyi,2017-02-07 19:00:00,99.0,53.0,66.0,2.1,2.0,14.0,shunyi,-4.1,1026.9,77,17.0,1.3
shunyi,2017-02-07 20:00:00,90.0,46.0,63.0,1.9,7.5,22.0,shunyi,-4.2,1026.4,73,19.0,1.7
shunyi,2017-02-07 21:00:00,70.0,39.0,47.0,1.3,13.0,28.0,shunyi,-4.2,1026.8,69,19.0,1.3
shunyi,2017-02-07 22:00:00,53.0,32.0,36.0,1.1,29.0,24.0,shunyi,-4.0,1027.1,64,14.0,1.7
shunyi,2017-02-07 23:00:00,28.0,25.0,20.0,0.7,51.0,18.0,shunyi,-3.5,1027.9,51,49.0,1.5
shunyi,2017-02-08 00:00:00,15.0,18.0,13.0,0.5,64.0,12.0,shunyi,-2.9,1028.7,46,323.0,1.6
shunyi,2017-02-08 01:00:00,4.0,11.0,12.0,0.4,69.0,10.0,shunyi,-1.0,1029.1,34,23.0,2.1
shunyi,2017-02-08 02:00:00,6.0,7.0,7.0,0.3,76.0,8.0,shunyi,0.1,1029.0,29,59.0,3.3
shunyi,2017-02-08 03:00:00,7.0,12.0,5.0,0.3,78.0,5.0,shunyi,1.1,1028.7,26,35.0,2.6
shunyi,2017-02-08 04:00:00,8.0,10.5,4.0,0.2,82.0,2.0,shunyi,2.1,1027.8,22,24.0,2.8
shunyi,2017-02-08 06:00:00,6.0,9.0,7.0,0.2,85.0,2.0,shunyi,3.4,1026.0,16,298.0,5.5
shunyi,2017-02-08 07:00:00,3.0,6.0,5.0,0.15000000000000002,81.0,2.0,shunyi,3.3,1025.9,15,310.0,6.4
shunyi,2017-02-08 08:00:00,3.0,34.0,5.5,0.1,82.5,2.0,shunyi,2.6,1026.0,16,308.0,6.2
shunyi,2017-02-08 09:00:00,8.0,16.0,6.0,0.1,84.0,2.0,shunyi,1.4,1026.4,16,313.0,6.2
shunyi,2017-02-08 11:00:00,10.0,15.0,10.0,0.1,78.0,2.0,shunyi,-1.3,1028.3,21,308.0,5.7
shunyi,2017-02-08 12:00:00,7.0,13.0,8.0,0.1,78.0,2.0,shunyi,-2.1,1029.0,23,323.0,5.2
shunyi,2017-02-08 13:00:00,7.0,10.666666666666666,8.0,0.1,79.0,2.0,shunyi,-2.6,1029.3,24,310.0,4.3
shunyi,2017-02-08 14:00:00,7.0,8.333333333333332,8.0,0.1,78.0,2.0,shunyi,-3.0,1028.9,25,310.0,5.4
shunyi,2017-02-09 01:00:00,4.0,6.0,9.0,0.1,73.0,2.0,shunyi,-2.7,1026.4,22,314.0,5.6
