stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,station_id,temperature,pressure,humidity,wind_direction,wind_speed
fangshan,2017-01-31 06:00:00,82.0,98.00457328498551,27.0,0.9,87.0,34.0,fangshan,4.1,1020.3,10,231.0,1.7
fangshan,2017-01-31 07:00:00,79.0,89.6043080168267,26.0,0.9,95.0,33.0,fangshan,4.4,1020.0,10,240.0,1.8
fangshan,2017-01-31 08:00:00,88.0,93.6027835884982,27.0,0.9,99.0,36.0,fangshan,4.1,1020.4,12,221.0,3.2
fangshan,2017-01-31 09:00:00,96.0,110.0,32.0,0.1,97.0,37.0,fangshan,2.6,1021.1,14,222.0,2.6
fangshan,2017-01-31 10:00:00,108.0,134.0,51.0,1.8,75.0,40.0,fangshan,0.7,1021.8,16,218.0,2.0
fangshan,2017-01-31 11:00:00,120.0,143.0,71.0,1.5,49.0,43.0,fangshan,0.7,1022.6,18,217.0,1.0
fangshan,2017-01-31 12:00:00,136.0,161.0,66.0,1.5,49.0,49.0,fangshan,-2.5,1023.5,23,0.0,0.2
fangshan,2017-01-31 13:00:00,140.0,158.0,58.0,1.6,49.0,50.0,fangshan,-3.9,1024.4,27,88.0,1.1
fangshan,2017-01-31 14:00:00,163.0,183.0,76.0,2.2,26.0,60.0,fangshan,-5.6,1025.3,53,16.0,2.1
fangshan,2017-01-31 15:00:00,121.0,114.72593499271962,74.0,1.7,23.0,41.0,fangshan,-2.3,1026.3,23,81.0,2.1
fangshan,2017-01-31 16:00:00,31.0,34.0,42.0,0.9,38.0,16.0,fangshan,-0.9,1027.2,21,53.0,2.8
fangshan,2017-01-31 17:00:00,19.0,32.0,49.0,0.7,28.0,49.0,fangshan,-1.3,1027.9,20,76.0,3.1
fangshan,2017-01-31 18:00:00,13.0,35.0,38.0,0.6,37.0,31.0,fangshan,-1.4,1028.7,19,63.0,3.3
fangshan,2017-01-31 19:00:00,13.0,26.0,25.0,0.5,46.0,12.0,fangshan,-2.0,1029.3,18,50.0,2.9
fangshan,2017-01-31 20:00:00,10.0,21.0,25.0,0.5,45.0,15.0,fangshan,-2.3,1030.2,18,58.0,2.8
fangshan,2017-01-31 21:00:00,10.0,21.0,16.0,0.4,54.0,5.0,fangshan,-2.6,1030.8,19,66.0,3.8
fangshan,2017-01-31 22:00:00,7.0,21.0,19.0,0.4,53.0,6.0,fangshan,-2.9,1031.5,20,41.0,4.0
fangshan,2017-01-31 23:00:00,11.0,21.0,38.0,0.6,36.0,37.0,fangshan,-2.9,1031.7,19,54.0,4.8
fangshan,2017-02-01 00:00:00,13.0,25.0,45.0,0.6,31.0,35.0,fangshan,-3.2,1032.7,21,60.0,4.5
fangshan,2017-02-01 01:00:00,11.0,23.0,40.0,0.5,41.0,31.0,fangshan,-1.9,1033.6,17,52.0,3.9
fangshan,2017-02-01 02:00:00,12.0,29.0,32.0,0.4,52.0,34.0,fangshan,-0.8,1034.0,15,44.0,4.2
fangshan,2017-02-01 03:00:00,12.0,22.0,28.0,0.4,57.0,28.0,fangshan,0.7,1033.7,13,33.0,2.9
fangshan,2017-02-01 04:00:00,14.0,17.775276531975404,28.0,0.3,61.0,33.0,fangshan,1.8,1033.0,12,4.0,2.1
fangshan,2017-02-01 05:00:00,22.0,19.730570060990935,21.0,0.3,69.0,14.0,fangshan,2.7,1032.3,11,232.0,2.2
fangshan,2017-02-01 06:00:00,19.0,28.570578559511006,18.0,0.3,73.0,8.0,fangshan,3.1,1031.3,11,227.0,3.8
fangshan,2017-02-01 07:00:00,22.0,45.0,19.0,0.4,76.0,10.0,fangshan,3.7,1030.8,11,214.0,3.8
fangshan,2017-02-01 08:00:00,48.0,67.0,23.0,0.7,84.0,16.0,fangshan,3.0,1030.6,14,236.0,4.4
fangshan,2017-02-01 09:00:00,57.0,83.0,25.0,0.7,81.0,14.0,fangshan,2.3,1030.4,16,238.0,3.5
fangshan,2017-02-01 10:00:00,68.0,96.0,35.0,0.8,70.0,15.0,fangshan,0.4,1030.3,19,224.0,2.3
fangshan,2017-02-01 11:00:00,89.0,126.0,43.0,1.2,60.0,23.0,fangshan,-0.9,1030.3,20,215.0,1.5
fangshan,2017-02-01 12:00:00,141.0,204.0,61.0,1.4,38.0,39.0,fangshan,-1.8,1029.9,22,209.0,1.5
fangshan,2017-02-01 13:00:00,165.0,225.0,66.0,2.2,27.0,44.0,fangshan,-2.4,1029.5,44,214.0,2.0
fangshan,2017-02-01 14:00:00,226.0,300.0,78.0,0.2,13.0,63.0,fangshan,-4.6,1029.3,43,299.0,0.9
fangshan,2017-02-01 15:00:00,166.0,219.0,75.0,2.5,8.0,47.0,fangshan,-6.9,1029.3,45,0.0,0.0
fangshan,2017-02-01 16:00:00,135.0,138.42817656166778,60.0,2.8,16.0,43.0,fangshan,-7.9,1029.1,52,0.0,0.2
fangshan,2017-02-01 17:00:00,88.0,90.0,40.0,2.1,28.0,25.0,fangshan,-8.1,1028.8,55,313.0,0.6
fangshan,2017-02-01 18:00:00,74.0,77.0,37.0,1.8,29.0,18.0,fangshan,-9.1,1028.6,57,360.0,0.4
fangshan,2017-02-01 19:00:00,99.0,116.0,61.0,2.6,6.0,21.0,fangshan,-9.3,1028.1,62,332.0,1.2
fangshan,2017-02-01 20:00:00,96.0,122.0,61.0,0.2,3.8059721510775337,20.0,fangshan,-10.1,1027.8,68,310.0,0.7
fangshan,2017-02-01 21:00:00,65.0,85.0,52.0,1.9,14.0,22.0,fangshan,-9.1,1027.3,53,322.0,1.4
fangshan,2017-02-01 22:00:00,55.0,63.82040746282672,48.0,1.4,18.0,17.0,fangshan,-8.2,1026.8,44,350.0,1.2
fangshan,2017-02-01 23:00:00,50.0,58.0,62.0,1.6,7.0,21.0,fangshan,-8.9,1026.9,45,320.0,0.8
fangshan,2017-02-02 00:00:00,49.0,58.0,67.0,1.5,4.0,26.0,fangshan,-8.8,1027.1,50,322.0,1.3
fangshan,2017-02-02 01:00:00,48.0,66.0,61.0,1.3,12.0,28.0,fangshan,-4.6,1027.2,36,328.0,0.4
fangshan,2017-02-02 02:00:00,55.0,66.0,59.0,1.4,18.0,24.0,fangshan,-0.9,1026.8,24,76.0,0.7
fangshan,2017-02-02 03:00:00,58.0,62.0,64.0,1.3,23.0,49.0,fangshan,0.6,1026.3,18,345.0,1.3
fangshan,2017-02-02 04:00:00,56.0,56.0,55.0,1.2,40.0,68.0,fangshan,2.6,1025.0,16,123.0,1.5
fangshan,2017-02-02 05:00:00,64.0,65.28575317849278,47.0,1.1,54.0,28.0,fangshan,3.8,1023.6,14,192.0,2.2
fangshan,2017-02-02 06:00:00,74.0,83.0,51.0,1.2,58.0,41.0,fangshan,4.3,1022.4,15,249.0,1.8
fangshan,2017-02-02 07:00:00,87.0,98.0,45.0,1.2,73.0,30.0,fangshan,5.1,1021.6,14,230.0,1.5
fangshan,2017-02-02 08:00:00,97.0,110.0,49.0,1.3,74.0,29.0,fangshan,4.8,1021.2,15,179.0,1.1
fangshan,2017-02-02 09:00:00,121.0,153.0,58.0,1.6,71.0,37.0,fangshan,4.2,1021.2,17,194.0,1.5
fangshan,2017-02-02 10:00:00,139.0,172.0,83.0,1.9,47.0,49.0,fangshan,2.1,1021.3,22,218.0,1.2
fangshan,2017-02-02 11:00:00,150.0,186.0,77.0,1.9,46.0,48.0,fangshan,1.9,1021.4,22,236.0,1.2
fangshan,2017-02-02 12:00:00,167.0,198.0,104.0,2.1,18.0,55.0,fangshan,-0.6,1021.2,26,0.0,0.0
fangshan,2017-02-02 13:00:00,182.0,226.0,101.0,2.4,15.0,59.0,fangshan,-2.3,1021.0,30,0.0,0.0
fangshan,2017-02-02 14:00:00,214.0,254.0,109.0,0.3,6.0,68.0,fangshan,-3.4,1020.8,36,0.0,0.0
fangshan,2017-02-02 15:00:00,219.0,268.0,112.0,3.7,4.0,65.0,fangshan,-4.3,1020.4,47,342.0,1.2
fangshan,2017-02-02 16:00:00,217.0,245.0,105.0,4.3,4.0,63.0,fangshan,-5.3,1020.0,49,0.0,0.1
fangshan,2017-02-02 17:00:00,212.0,219.0474071610018,101.0,3.8,3.0,57.0,fangshan,-5.4,1019.7,59,2.0,0.7
fangshan,2017-02-02 18:00:00,181.0,196.0,91.0,3.6,3.0,39.0,fangshan,-5.7,1019.8,63,353.0,0.4
fangshan,2017-02-02 19:00:00,180.0,175.2510042601275,91.0,0.4,2.0,39.0,fangshan,-5.3,1019.7,50,0.0,0.0
fangshan,2017-02-02 20:00:00,130.0,156.8004199413843,94.0,3.3,2.0,42.0,fangshan,-5.0,1019.5,46,350.0,1.4
fangshan,2017-02-02 21:00:00,114.0,140.64824704377034,91.0,0.3,2.0,45.0,fangshan,-4.9,1019.1,42,335.0,1.4
fangshan,2017-02-02 22:00:00,99.0,126.46313035865184,82.0,2.4,2.0,33.0,fangshan,-4.8,1019.2,41,321.0,1.0
fangshan,2017-02-02 23:00:00,86.0,113.91371467739509,77.0,0.2,2.0,28.0,fangshan,-5.1,1019.5,41,352.0,1.0
fangshan,2017-02-03 00:00:00,93.0,103.0,82.0,2.5,2.0,30.0,fangshan,-6.1,1019.9,50,317.0,1.5
fangshan,2017-02-03 01:00:00,91.0,96.0,74.0,2.3,4.0,30.0,fangshan,-3.8,1019.7,48,315.0,1.1
fangshan,2017-02-03 02:00:00,94.0,105.0,78.0,2.2,8.0,30.0,fangshan,0.3,1019.4,30,0.0,0.0
fangshan,2017-02-03 03:00:00,107.0,124.0,79.0,1.9,14.0,43.0,fangshan,2.8,1018.7,22,71.0,0.6
fangshan,2017-02-03 04:00:00,129.0,153.0,86.0,2.2,24.0,48.0,fangshan,3.7,1017.6,21,275.0,1.1
fangshan,2017-02-03 05:00:00,153.0,163.0,86.0,2.2,36.0,58.0,fangshan,5.6,1016.3,18,143.0,1.4
fangshan,2017-02-03 06:00:00,171.0,182.0,75.0,0.2,58.0,57.0,fangshan,5.5,1015.3,18,138.0,1.1
fangshan,2017-02-03 07:00:00,211.0,254.0,83.0,2.5,67.0,73.0,fangshan,5.6,1015.0,21,209.0,2.2
fangshan,2017-02-03 08:00:00,260.0,276.0,86.0,2.9,74.0,77.0,fangshan,5.7,1014.3,24,193.0,2.0
fangshan,2017-02-03 09:00:00,252.0,266.0,66.0,2.5,94.0,71.0,fangshan,4.6,1014.9,27,199.0,1.0
fangshan,2017-02-03 10:00:00,248.0,285.0,85.0,2.7,71.0,70.0,fangshan,2.2,1015.0,36,167.0,0.7
fangshan,2017-02-03 11:00:00,333.0,408.0,96.0,3.6,52.0,80.0,fangshan,1.5,1015.3,41,199.0,1.4
fangshan,2017-02-03 12:00:00,383.0,397.0,88.0,3.6,45.0,89.0,fangshan,0.8,1015.3,54,217.0,1.3
fangshan,2017-02-03 13:00:00,380.0,415.0,92.0,3.7,30.0,98.0,fangshan,0.6,1015.1,48,190.0,1.0
fangshan,2017-02-03 14:00:00,400.0,436.0,114.0,4.1,10.0,102.0,fangshan,-1.5,1015.0,57,340.0,1.4
fangshan,2017-02-03 15:00:00,400.0,416.0,114.0,4.5,7.0,88.0,fangshan,-1.2,1014.5,54,0.0,0.0
fangshan,2017-02-03 16:00:00,406.0,435.0,99.0,0.4,8.0,88.0,fangshan,-1.5,1015.1,60,354.0,1.2
fangshan,2017-02-03 17:00:00,388.0,407.18100036607314,111.0,4.6,3.0,80.0,fangshan,-1.1,1014.7,60,337.0,0.9
fangshan,2017-02-03 18:00:00,371.0,372.0,111.0,5.2,2.0,67.0,fangshan,-0.8,1014.2,61,0.0,0.0
fangshan,2017-02-03 19:00:00,376.0,378.0,110.0,4.8,3.0,69.0,fangshan,-0.6,1013.9,59,0.0,0.0
fangshan,2017-02-03 20:00:00,374.0,376.2072281376548,107.0,0.5,3.937420989557836,69.0,fangshan,-0.9,1013.5,64,0.0,0.0
fangshan,2017-02-03 21:00:00,340.0,358.45938904156117,108.0,0.5,4.0,67.0,fangshan,-0.7,1013.2,60,0.0,0.0
fangshan,2017-02-03 22:00:00,306.0,340.73185542468707,117.0,4.9,3.0,70.0,fangshan,-0.4,1013.2,58,0.0,0.0
fangshan,2017-02-03 23:00:00,331.0,339.0,115.0,0.6,3.0,62.0,fangshan,-1.4,1013.3,60,291.0,1.0
fangshan,2017-02-04 00:00:00,342.0,356.0,117.0,5.7,3.0,54.0,fangshan,-1.9,1013.7,68,215.0,0.7
fangshan,2017-02-04 01:00:00,361.0,391.0,122.0,7.1,4.0,58.0,fangshan,-1.5,1013.9,59,339.0,0.8
fangshan,2017-02-04 02:00:00,317.0,343.84266431437476,105.0,5.3,9.0,80.0,fangshan,2.1,1013.9,43,4.0,0.6
fangshan,2017-02-04 03:00:00,281.0,283.0,105.0,3.8,20.0,96.0,fangshan,4.7,1013.3,35,83.0,1.1
fangshan,2017-02-04 04:00:00,299.0,294.09293293343893,114.0,3.6,30.0,104.0,fangshan,5.4,1012.5,35,235.0,1.1
fangshan,2017-02-04 05:00:00,334.0,341.0,122.0,3.9,36.0,97.0,fangshan,6.1,1011.4,34,228.0,1.6
fangshan,2017-02-04 06:00:00,372.0,383.0,117.0,4.1,52.0,91.0,fangshan,7.0,1010.4,32,195.0,1.7
fangshan,2017-02-04 07:00:00,386.0,392.4945044234891,96.0,3.7,78.0,83.0,fangshan,7.2,1009.9,33,204.0,2.0
fangshan,2017-02-04 08:00:00,389.0,378.8651293759245,90.0,3.6,88.0,79.0,fangshan,7.0,1009.8,32,256.0,2.4
fangshan,2017-02-04 09:00:00,395.0,426.0,118.0,3.9,63.0,77.0,fangshan,6.0,1010.5,35,255.0,1.9
fangshan,2017-02-04 10:00:00,452.0,518.0,156.0,4.5,22.0,86.0,fangshan,3.7,1011.5,42,230.0,0.4
fangshan,2017-02-04 11:00:00,487.0,506.0,152.0,4.5,16.0,77.0,fangshan,3.4,1012.0,48,229.0,1.9
fangshan,2017-02-04 12:00:00,492.0,523.0,144.0,5.6,13.0,66.0,fangshan,1.9,1012.6,54,215.0,2.6
fangshan,2017-02-04 13:00:00,418.0,481.66354897981677,113.0,3.7,25.0,62.0,fangshan,0.0,1013.3,60,20.0,1.3
fangshan,2017-02-04 14:00:00,311.0,422.0,100.0,3.2,21.0,43.0,fangshan,-0.8,1013.8,60,106.0,1.3
fangshan,2017-02-04 15:00:00,423.0,403.6443968813065,114.0,4.1,8.0,34.0,fangshan,2.3,1013.9,39,90.0,1.6
fangshan,2017-02-04 16:00:00,423.0,420.1681809318154,115.0,4.3,5.0,27.0,fangshan,-1.8,1014.1,60,312.0,1.0
fangshan,2017-02-04 17:00:00,428.0,433.0,109.0,5.9,4.0,21.0,fangshan,-3.6,1014.2,69,1.0,1.0
fangshan,2017-02-04 18:00:00,398.0,435.71129539393934,105.0,5.5,4.0,21.0,fangshan,-4.5,1014.5,73,3.0,1.0
fangshan,2017-02-04 19:00:00,306.0,428.30206711363314,97.0,4.3,5.0,22.0,fangshan,-1.0,1014.8,53,9.0,2.8
fangshan,2017-02-04 20:00:00,191.0,410.77231515908187,80.0,0.3,12.0,23.0,fangshan,2.3,1015.1,39,348.0,4.3
fangshan,2017-02-04 21:00:00,10.0,383.122039530285,6.0,0.3,72.0,9.0,fangshan,4.2,1015.2,26,346.0,6.1
fangshan,2017-02-04 22:00:00,6.0,345.35124022724284,5.0,0.3,77.0,2.0,fangshan,3.7,1014.8,25,328.0,6.2
fangshan,2017-02-04 23:00:00,8.0,297.4599172499553,8.0,0.3,78.0,2.0,fangshan,2.1,1015.9,25,37.0,2.6
fangshan,2017-02-05 00:00:00,6.0,239.44807059842242,20.0,0.3,69.0,7.0,fangshan,2.2,1016.8,24,39.0,2.8
fangshan,2017-02-05 01:00:00,7.0,173.9734138499183,30.0,0.3,61.0,26.0,fangshan,4.9,1017.4,20,75.0,1.7
fangshan,2017-02-05 02:00:00,3.0,116.98222846808757,14.0,0.2,80.0,2.0,fangshan,6.7,1017.0,15,23.0,3.7
fangshan,2017-02-05 03:00:00,5.0,71.13222803020426,14.0,0.2,84.0,9.0,fangshan,7.6,1016.4,13,10.0,6.6
fangshan,2017-02-05 04:00:00,5.0,36.42341253626846,10.0,0.2,89.0,2.0,fangshan,8.8,1016.1,12,4.0,7.5
fangshan,2017-02-05 05:00:00,8.0,12.85578198628013,8.0,0.2,93.0,2.0,fangshan,8.9,1015.2,11,9.0,6.2
fangshan,2017-02-05 06:00:00,7.0,0.429336380239274,7.0,0.2,97.0,2.0,fangshan,9.1,1014.3,10,16.0,7.5
fangshan,2017-02-05 07:00:00,5.0,-0.8559242818541009,9.0,0.2,98.0,2.0,fangshan,9.8,1014.1,10,16.0,6.9
fangshan,2017-02-05 08:00:00,8.0,9.0,10.0,0.2,98.0,2.0,fangshan,9.6,1014.1,10,16.0,7.4
fangshan,2017-02-05 09:00:00,9.0,30.0,20.0,0.3,98.0,2.0,fangshan,8.7,1015.0,10,8.0,6.3
fangshan,2017-02-05 10:00:00,30.0,55.0,48.0,0.7,85.0,7.0,fangshan,7.3,1016.4,12,358.0,5.5
fangshan,2017-02-05 11:00:00,30.0,41.03436859417993,48.0,0.6,68.0,6.0,fangshan,5.1,1017.5,15,11.0,3.3
fangshan,2017-02-05 12:00:00,15.0,21.0,36.0,0.5,65.0,13.0,fangshan,5.1,1018.5,16,32.0,4.5
fangshan,2017-02-05 13:00:00,11.0,27.0,60.0,0.5,42.0,57.0,fangshan,4.5,1019.2,18,48.0,2.4
fangshan,2017-02-05 14:00:00,13.0,16.0,56.0,0.5,44.0,57.0,fangshan,3.8,1020.1,20,36.0,2.7
fangshan,2017-02-05 15:00:00,8.0,8.226096373908419,25.0,0.4,67.0,7.0,fangshan,2.5,1020.5,23,24.0,4.2
fangshan,2017-02-05 16:00:00,7.0,7.436592113804666,35.0,0.4,57.0,27.0,fangshan,2.1,1021.1,25,30.0,2.3
fangshan,2017-02-05 17:00:00,7.0,8.0,28.0,0.4,61.0,22.0,fangshan,2.3,1021.7,24,50.0,3.3
fangshan,2017-02-05 18:00:00,11.0,8.977738829212957,49.0,0.6,41.0,62.0,fangshan,1.7,1022.5,25,58.0,3.4
fangshan,2017-02-05 19:00:00,9.0,10.0,22.0,0.3,61.0,4.0,fangshan,0.8,1023.8,27,47.0,3.1
fangshan,2017-02-05 20:00:00,7.0,10.696974910917593,23.0,0.3,61.56059216297082,5.0,fangshan,-0.8,1023.7,31,104.0,1.4
fangshan,2017-02-05 22:00:00,6.0,10.0,38.0,0.4,48.0,25.0,fangshan,-1.2,1024.6,32,54.0,4.1
fangshan,2017-02-05 23:00:00,7.0,10.0,44.0,0.5,38.0,10.0,fangshan,-3.0,1025.6,39,348.0,1.5
fangshan,2017-02-06 00:00:00,8.0,25.0,51.0,0.6,31.0,11.0,fangshan,-1.1,1026.8,30,58.0,2.3
fangshan,2017-02-06 01:00:00,15.0,31.0,60.0,0.8,26.0,21.0,fangshan,0.9,1028.0,24,64.0,2.6
fangshan,2017-02-06 02:00:00,12.0,27.95013400469304,51.0,0.6,43.0,29.0,fangshan,2.4,1028.3,18,75.0,3.0
fangshan,2017-02-06 03:00:00,10.0,16.617841794732726,26.0,0.3,68.0,3.0,fangshan,3.1,1028.7,15,99.0,2.7
fangshan,2017-02-06 04:00:00,6.0,-2.99687662988093,28.0,0.3,70.0,8.0,fangshan,3.8,1027.9,13,57.0,1.7
fangshan,2017-02-06 05:00:00,7.0,-17.278955803409936,21.0,0.3,77.0,2.0,fangshan,4.2,1026.6,12,133.0,1.7
fangshan,2017-02-06 06:00:00,8.0,-12.613330260116292,19.0,0.3,78.0,2.0,fangshan,3.6,1025.9,14,205.0,1.9
fangshan,2017-02-06 07:00:00,8.0,11.0,21.0,0.3,76.0,10.0,fangshan,3.3,1025.6,16,217.0,2.1
fangshan,2017-02-06 08:00:00,18.0,45.0,28.0,0.4,66.0,4.0,fangshan,2.8,1025.8,18,216.0,3.7
fangshan,2017-02-06 09:00:00,24.0,46.0,36.0,0.6,58.0,7.0,fangshan,2.2,1026.1,21,237.0,2.8
fangshan,2017-02-06 10:00:00,30.0,52.0,36.0,0.9,57.0,9.0,fangshan,0.7,1026.3,23,218.0,1.6
fangshan,2017-02-06 11:00:00,40.0,63.0,53.0,0.8,38.0,11.0,fangshan,0.0,1026.6,25,210.0,2.0
fangshan,2017-02-06 12:00:00,48.0,77.0,61.0,0.9,28.0,16.0,fangshan,-0.1,1026.8,26,207.0,2.3
fangshan,2017-02-06 13:00:00,59.0,90.0,69.0,1.2,19.0,26.0,fangshan,-0.8,1026.7,32,218.0,0.9
fangshan,2017-02-06 14:00:00,66.0,95.0,70.0,1.3,15.0,29.0,fangshan,-0.8,1027.2,37,214.0,1.6
fangshan,2017-02-06 17:00:00,116.0,129.0,67.0,2.3,9.0,28.0,fangshan,-1.2,1026.9,40,196.0,2.2
fangshan,2017-02-06 18:00:00,97.0,104.0,50.0,1.8,17.0,18.0,fangshan,-1.3,1026.5,45,197.0,1.6
fangshan,2017-02-06 19:00:00,97.0,102.0,49.0,1.6,15.0,18.0,fangshan,-1.3,1026.5,47,212.0,0.8
fangshan,2017-02-06 22:00:00,94.0,95.0,53.0,1.7,7.0,29.0,fangshan,-1.7,1025.4,52,202.0,1.0
fangshan,2017-02-07 00:00:00,96.0,106.0,55.0,1.9,3.0,28.0,fangshan,-1.7,1026.3,53,183.0,0.7
fangshan,2017-02-07 01:00:00,98.0,116.0,53.0,1.9,7.0,35.0,fangshan,-0.7,1026.7,51,171.0,0.6
fangshan,2017-02-07 02:00:00,102.0,115.0,55.0,1.7,10.0,45.0,fangshan,0.5,1026.4,48,81.0,1.7
fangshan,2017-02-07 03:00:00,104.0,129.0,56.0,1.7,14.0,60.0,fangshan,1.2,1026.2,43,192.0,2.8
fangshan,2017-02-07 04:00:00,95.0,121.33484721453111,45.0,1.4,35.0,64.0,fangshan,1.8,1025.8,39,187.0,2.6
fangshan,2017-02-07 05:00:00,64.0,84.91894925044545,29.0,0.1,61.0,39.0,fangshan,2.3,1024.7,34,217.0,3.3
fangshan,2017-02-07 06:00:00,44.0,49.043576661137095,25.0,0.8,69.0,36.0,fangshan,2.4,1023.9,34,185.0,3.2
fangshan,2017-02-07 07:00:00,38.0,43.0,22.0,0.7,74.0,24.0,fangshan,2.8,1023.6,30,186.0,1.8
fangshan,2017-02-07 08:00:00,43.0,56.0,27.0,0.8,70.0,20.0,fangshan,2.4,1023.4,32,210.0,2.8
fangshan,2017-02-07 09:00:00,48.0,50.0,29.0,0.8,67.0,19.0,fangshan,2.1,1023.5,32,212.0,2.2
fangshan,2017-02-07 12:00:00,96.0,135.0,91.0,0.2,3.0,17.0,fangshan,-1.3,1024.1,61,17.0,2.1
fangshan,2017-02-07 13:00:00,105.0,126.0,93.0,2.2,2.0,17.0,fangshan,-1.8,1024.2,63,26.0,0.9
fangshan,2017-02-07 15:00:00,106.0,125.0,92.0,2.2,2.0,18.0,fangshan,-2.4,1024.4,76,0.0,0.0
fangshan,2017-02-07 16:00:00,108.0,131.0,90.0,2.3,2.0,20.0,fangshan,-1.6,1024.6,70,0.0,0.0
fangshan,2017-02-07 17:00:00,110.0,138.0,88.0,2.4,2.0,20.0,fangshan,-1.7,1024.5,67,0.0,0.2
fangshan,2017-02-07 18:00:00,99.0,124.0,79.0,2.1,2.0,20.0,fangshan,-2.4,1024.6,71,341.0,1.4
fangshan,2017-02-07 19:00:00,103.0,123.0,80.0,2.1,2.0,19.0,fangshan,-2.9,1024.0,72,31.0,1.0
fangshan,2017-02-07 20:00:00,104.0,112.59723389841118,79.0,0.2,12.959793525866433,18.0,fangshan,-2.4,1023.4,64,34.0,2.4
fangshan,2017-02-07 21:00:00,60.0,87.83756598929922,43.0,1.1,25.0,22.0,fangshan,-1.4,1023.5,61,35.0,3.1
fangshan,2017-02-07 22:00:00,45.0,52.344310215991186,43.0,0.9,32.0,19.0,fangshan,-0.1,1023.9,40,4.0,4.9
fangshan,2017-02-07 23:00:00,20.0,27.857350238449122,23.0,0.4,58.0,17.0,fangshan,-0.7,1025.0,36,30.0,3.4
fangshan,2017-02-08 00:00:00,9.0,18.0,25.0,0.3,58.0,13.0,fangshan,-1.1,1025.9,34,33.0,3.8
fangshan,2017-02-08 01:00:00,9.0,21.0,16.0,0.3,68.0,7.0,fangshan,0.7,1026.1,29,9.0,5.1
fangshan,2017-02-08 02:00:00,6.0,24.0,10.0,0.2,76.0,4.0,fangshan,1.6,1025.9,25,359.0,7.5
fangshan,2017-02-08 03:00:00,6.0,14.0,8.0,0.2,80.0,2.0,fangshan,2.7,1025.9,19,15.0,6.7
fangshan,2017-02-08 04:00:00,7.0,7.0,9.0,0.2,83.0,2.0,fangshan,3.2,1025.3,18,356.0,7.0
fangshan,2017-02-08 06:00:00,12.0,30.0,9.0,0.1,88.0,2.0,fangshan,3.6,1024.1,15,1.0,8.3
fangshan,2017-02-08 07:00:00,7.0,39.0,10.0,0.2,90.0,2.0,fangshan,3.5,1023.9,15,359.0,8.4
fangshan,2017-02-08 08:00:00,7.0,34.0,10.0,0.2,89.0,2.0,fangshan,3.2,1023.9,15,5.0,6.3
fangshan,2017-02-08 09:00:00,13.0,44.0,11.0,0.2,86.0,3.0,fangshan,1.8,1024.2,17,336.0,5.8
fangshan,2017-02-08 11:00:00,8.0,33.0,17.0,0.2,78.0,3.0,fangshan,-0.4,1025.8,19,347.0,4.5
fangshan,2017-02-08 12:00:00,12.0,32.0,15.0,0.3,77.0,5.0,fangshan,-1.2,1026.2,21,354.0,4.9
fangshan,2017-02-08 13:00:00,9.0,57.0,13.0,0.3,77.0,5.0,fangshan,-1.6,1026.5,21,342.0,6.1
fangshan,2017-02-08 14:00:00,9.0,39.0,12.0,0.3,76.0,6.0,fangshan,-2.3,1026.6,23,337.0,6.4
