stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,station_id,temperature,pressure,humidity,wind_direction,wind_speed
huairou,2017-01-31 10:00:00,52.0,78.0,53.0,0.1,41.0,21.0,huairou,-0.2,1018.1,22,308.0,1.9
huairou,2017-01-31 11:00:00,81.0,104.0,52.0,1.5,35.0,24.0,huairou,-2.4,1019.0,23,317.0,2.2
huairou,2017-01-31 12:00:00,97.0,118.0,58.0,1.6,21.0,20.0,huairou,-1.4,1020.1,18,84.0,1.4
huairou,2017-01-31 13:00:00,73.0,101.0,63.0,1.3,11.0,15.0,huairou,-2.7,1021.2,23,255.0,0.7
huairou,2017-01-31 14:00:00,24.0,38.0,20.0,0.6,62.0,5.0,huairou,-2.6,1022.3,22,182.0,1.0
huairou,2017-01-31 15:00:00,25.0,51.0,33.0,0.9,41.0,7.0,huairou,-1.9,1023.5,21,27.0,1.6
huairou,2017-01-31 16:00:00,12.0,34.0,21.0,0.7,54.0,5.0,huairou,-2.6,1024.5,22,283.0,0.9
huairou,2017-01-31 17:00:00,13.0,27.0,15.0,0.5,57.0,3.0,huairou,-4.0,1025.1,25,97.0,0.5
huairou,2017-01-31 18:00:00,10.0,22.0,9.0,0.5,61.0,2.0,huairou,-4.5,1025.7,26,227.0,1.3
huairou,2017-01-31 19:00:00,4.0,16.0,6.0,0.3,67.0,2.0,huairou,-6.3,1026.7,36,116.0,0.9
huairou,2017-01-31 20:00:00,6.0,18.0,14.0,0.5,55.0,2.0,huairou,-7.4,1027.2,36,333.0,1.6
huairou,2017-01-31 21:00:00,7.0,21.0,21.0,0.6,44.0,2.0,huairou,-6.7,1028.0,30,118.0,1.2
huairou,2017-01-31 22:00:00,3.0,15.0,16.0,0.3,59.0,2.0,huairou,-5.8,1028.7,26,331.0,1.7
huairou,2017-01-31 23:00:00,3.0,18.0,20.0,0.3,53.0,2.0,huairou,-6.5,1029.6,31,65.0,2.9
huairou,2017-02-01 00:00:00,3.0,20.0,19.0,0.3,54.0,3.0,huairou,-5.8,1030.8,32,117.0,1.0
huairou,2017-02-01 01:00:00,9.0,21.0,17.0,0.4,58.0,6.0,huairou,-3.5,1030.9,22,66.0,3.7
huairou,2017-02-01 02:00:00,9.0,19.0,9.0,0.3,73.0,5.0,huairou,-1.6,1030.6,17,85.0,3.7
huairou,2017-02-01 03:00:00,3.0,11.0,5.0,0.25,75.0,3.5,huairou,0.3,1030.3,14,113.0,3.1
huairou,2017-02-01 04:00:00,4.0,14.0,5.5,0.2,75.0,2.0,huairou,1.2,1029.6,13,187.0,2.0
huairou,2017-02-01 05:00:00,5.0,6.0,6.0,0.2,80.5,2.0,huairou,1.8,1028.4,12,114.0,2.2
huairou,2017-02-01 06:00:00,3.0,8.0,6.0,0.2,86.0,2.0,huairou,3.6,1027.3,11,169.0,2.1
huairou,2017-02-01 07:00:00,3.0,6.0,8.5,0.2,79.0,2.0,huairou,3.7,1027.0,11,142.0,2.0
huairou,2017-02-01 08:00:00,4.0,9.0,11.0,0.3,89.0,2.0,huairou,3.7,1026.7,11,137.0,1.6
huairou,2017-02-01 09:00:00,9.0,21.0,15.0,0.3,77.0,2.0,huairou,3.2,1026.5,11,170.0,0.7
huairou,2017-02-01 10:00:00,14.0,20.0,31.0,0.5,56.0,6.0,huairou,-0.7,1026.5,21,321.0,1.3
huairou,2017-02-01 11:00:00,82.0,98.0,55.0,1.4,23.0,22.0,huairou,-2.7,1026.5,22,320.0,2.2
huairou,2017-02-01 12:00:00,110.0,178.0,42.0,1.2,27.0,31.0,huairou,-4.0,1026.4,23,309.0,1.7
huairou,2017-02-01 13:00:00,124.0,149.0,34.0,1.2,33.0,30.0,huairou,-5.4,1026.2,28,312.0,1.3
huairou,2017-02-01 14:00:00,75.0,116.0,31.0,1.3,33.0,25.0,huairou,-6.9,1025.9,37,329.0,1.4
huairou,2017-02-01 15:00:00,77.0,128.0,22.0,1.2,38.0,36.0,huairou,-7.6,1025.8,44,325.0,0.9
huairou,2017-02-01 16:00:00,38.0,58.0,17.0,0.1,42.0,9.0,huairou,-8.6,1025.6,44,19.0,0.6
huairou,2017-02-01 17:00:00,32.0,41.0,14.0,0.1,40.0,7.0,huairou,-9.4,1025.4,43,103.0,0.8
huairou,2017-02-01 18:00:00,27.0,38.0,22.0,0.8,26.0,8.0,huairou,-10.0,1025.3,50,317.0,1.6
huairou,2017-02-01 19:00:00,30.0,35.0,17.0,0.1,30.0,8.0,huairou,-10.1,1024.8,46,343.0,0.9
huairou,2017-02-01 20:00:00,25.0,33.0,14.0,0.1,36.0,7.0,huairou,-11.0,1024.4,52,22.0,0.6
huairou,2017-02-01 21:00:00,28.0,33.0,20.0,1.1,33.0,6.0,huairou,-11.2,1024.0,54,255.0,0.6
huairou,2017-02-01 22:00:00,26.0,38.0,26.0,0.1,21.0,7.0,huairou,-11.1,1023.7,48,340.0,1.0
huairou,2017-02-01 23:00:00,23.0,32.0,34.0,0.1,16.0,7.0,huairou,-11.3,1023.5,49,72.0,0.7
huairou,2017-02-02 00:00:00,41.0,48.0,42.0,0.9,9.0,8.0,huairou,-11.2,1023.8,48,301.0,1.2
huairou,2017-02-02 01:00:00,30.0,47.0,36.0,0.9,18.0,9.0,huairou,-7.7,1023.9,41,3.0,0.8
huairou,2017-02-02 02:00:00,32.0,50.0,23.0,0.8,35.0,10.0,huairou,-3.2,1023.3,27,100.0,1.0
huairou,2017-02-02 03:00:00,35.0,44.0,21.0,0.7,44.0,9.0,huairou,-0.3,1022.8,22,130.0,2.0
huairou,2017-02-02 04:00:00,33.0,47.0,19.0,0.6,54.0,9.0,huairou,1.4,1021.6,17,142.0,1.1
huairou,2017-02-02 05:00:00,32.0,47.0,22.0,0.6,59.0,9.0,huairou,3.2,1020.0,14,123.0,1.5
huairou,2017-02-02 06:00:00,30.0,39.0,21.0,0.6,68.0,10.0,huairou,4.8,1018.6,12,164.0,2.3
huairou,2017-02-02 07:00:00,34.0,43.0,23.0,0.6,75.0,13.0,huairou,5.0,1018.0,13,219.0,2.0
huairou,2017-02-02 08:00:00,45.0,54.0,26.0,0.7,79.0,15.0,huairou,5.2,1017.8,13,217.0,1.4
huairou,2017-02-02 09:00:00,50.0,65.0,32.0,0.8,76.0,15.0,huairou,4.3,1017.5,14,309.0,1.0
huairou,2017-02-02 10:00:00,57.0,73.0,52.0,0.1,51.0,16.0,huairou,0.7,1017.7,23,316.0,2.0
huairou,2017-02-02 11:00:00,75.0,126.0,80.0,2.1,8.0,20.0,huairou,-1.2,1018.0,26,313.0,2.2
huairou,2017-02-02 12:00:00,116.0,136.0,59.0,2.2,22.0,25.0,huairou,-1.5,1017.7,26,314.0,1.4
huairou,2017-02-02 13:00:00,84.0,95.0,44.0,1.7,34.0,19.0,huairou,-2.6,1017.7,28,320.0,0.7
huairou,2017-02-02 14:00:00,89.0,97.0,41.0,1.9,32.0,23.0,huairou,-3.3,1017.4,33,320.0,1.6
huairou,2017-02-02 15:00:00,86.0,95.0,36.0,1.9,32.0,19.0,huairou,-4.4,1017.3,38,3.0,0.3
huairou,2017-02-02 16:00:00,80.0,87.0,33.0,1.8,30.0,17.0,huairou,-4.8,1016.7,40,317.0,1.3
huairou,2017-02-02 17:00:00,67.0,74.0,29.0,1.6,32.0,14.0,huairou,-5.5,1016.7,38,151.0,0.9
huairou,2017-02-02 18:00:00,72.0,80.0,36.0,1.6,23.0,13.0,huairou,-6.6,1016.8,43,326.0,1.6
huairou,2017-02-02 19:00:00,72.0,74.0,28.0,1.6,27.0,13.0,huairou,-6.6,1016.4,42,318.0,0.3
huairou,2017-02-02 20:00:00,67.0,70.0,25.0,1.5,30.0,12.0,huairou,-7.3,1016.1,50,0.0,0.1
huairou,2017-02-02 21:00:00,65.0,70.0,27.0,1.4,27.0,12.0,huairou,-7.2,1015.9,44,310.0,1.1
huairou,2017-02-02 22:00:00,66.0,69.0,35.0,1.5,15.0,11.0,huairou,-7.7,1015.9,45,332.0,1.0
huairou,2017-02-02 23:00:00,63.0,75.0,47.0,1.5,4.0,11.0,huairou,-7.8,1016.1,48,350.0,0.9
huairou,2017-02-03 00:00:00,63.0,69.0,41.0,1.5,9.0,11.0,huairou,-8.3,1016.4,52,322.0,1.5
huairou,2017-02-03 01:00:00,73.0,83.0,47.0,1.6,5.0,14.0,huairou,-6.0,1016.4,47,279.0,0.7
huairou,2017-02-03 02:00:00,64.0,69.0,46.0,1.2,15.0,15.0,huairou,-1.0,1015.9,32,157.0,1.0
huairou,2017-02-03 03:00:00,50.0,65.0,32.0,0.1,33.0,12.0,huairou,0.8,1015.5,26,116.0,1.5
huairou,2017-02-03 04:00:00,55.0,67.0,32.0,0.1,42.0,13.0,huairou,3.1,1014.2,21,122.0,1.5
huairou,2017-02-03 05:00:00,64.0,75.0,37.0,0.1,56.0,18.0,huairou,4.8,1013.2,19,110.0,1.4
huairou,2017-02-03 06:00:00,103.0,115.0,53.0,1.4,63.0,31.0,huairou,5.6,1011.8,17,166.0,1.5
huairou,2017-02-03 07:00:00,124.0,157.0,61.0,1.5,68.0,43.0,huairou,6.2,1011.5,17,231.0,2.1
huairou,2017-02-03 08:00:00,148.0,173.0,67.0,1.7,73.0,42.0,huairou,6.0,1010.9,18,243.0,1.5
huairou,2017-02-03 09:00:00,179.0,215.0,80.0,0.2,67.0,46.0,huairou,4.4,1011.4,21,244.0,1.3
huairou,2017-02-03 10:00:00,210.0,242.0,104.0,2.3,38.0,51.0,huairou,2.3,1011.8,27,29.0,0.8
huairou,2017-02-03 11:00:00,235.0,295.0,115.0,2.7,15.0,48.0,huairou,-0.1,1012.0,34,315.0,2.2
huairou,2017-02-03 12:00:00,224.0,255.0,96.0,3.1,15.0,39.0,huairou,-0.7,1012.0,33,313.0,2.4
huairou,2017-02-03 13:00:00,204.0,234.0,87.0,2.7,16.0,34.0,huairou,-1.8,1012.0,39,356.0,0.5
huairou,2017-02-03 14:00:00,191.0,199.0,78.0,2.7,19.0,36.0,huairou,-1.6,1011.8,40,311.0,1.1
huairou,2017-02-03 15:00:00,179.0,185.0,71.0,2.5,20.0,33.0,huairou,-1.1,1011.7,40,292.0,1.2
huairou,2017-02-03 16:00:00,184.0,193.0,69.0,2.5,15.0,28.0,huairou,-0.7,1011.7,39,320.0,1.4
huairou,2017-02-03 17:00:00,164.0,166.0,53.0,1.35,19.0,28.0,huairou,-0.7,1011.3,41,95.0,0.7
huairou,2017-02-03 18:00:00,172.0,173.0,45.0,0.2,17.0,28.0,huairou,-1.0,1011.1,44,318.0,1.2
huairou,2017-02-03 19:00:00,174.0,184.0,49.0,2.3,17.0,28.0,huairou,-1.0,1010.8,44,357.0,0.7
huairou,2017-02-03 20:00:00,183.0,183.0,51.0,2.4,18.0,28.0,huairou,-0.8,1010.2,43,276.0,0.7
huairou,2017-02-03 21:00:00,192.0,198.0,53.0,2.5,12.0,27.0,huairou,-1.2,1009.9,47,219.0,0.6
huairou,2017-02-03 22:00:00,179.0,186.0,55.0,2.7,7.0,23.0,huairou,-2.4,1009.7,53,328.0,1.3
huairou,2017-02-03 23:00:00,183.0,195.0,55.0,2.7,5.0,23.0,huairou,-3.4,1009.9,56,261.0,0.8
huairou,2017-02-04 00:00:00,202.0,216.0,53.0,2.6,8.0,21.0,huairou,-4.3,1010.3,62,352.0,0.9
huairou,2017-02-04 01:00:00,224.0,244.0,50.0,2.7,17.0,27.0,huairou,-3.4,1010.6,59,200.0,0.8
huairou,2017-02-04 02:00:00,243.0,278.0,60.0,2.9,14.0,36.0,huairou,0.1,1010.4,49,142.0,0.7
huairou,2017-02-04 03:00:00,271.0,319.0,76.0,3.1,17.0,42.0,huairou,3.3,1009.8,37,142.0,1.7
huairou,2017-02-04 04:00:00,271.0,308.0,56.0,2.7,58.0,45.0,huairou,5.4,1008.8,33,147.0,2.1
huairou,2017-02-04 05:00:00,253.0,276.0,50.0,2.5,81.0,41.0,huairou,7.0,1007.5,27,164.0,1.3
huairou,2017-02-04 06:00:00,245.0,268.0,51.0,2.4,96.0,41.0,huairou,8.1,1006.4,27,171.0,1.5
huairou,2017-02-04 07:00:00,246.0,270.0,49.0,2.3,113.0,45.0,huairou,8.4,1006.0,27,197.0,1.5
huairou,2017-02-04 08:00:00,247.0,272.0,53.0,2.3,119.0,46.0,huairou,8.4,1006.0,28,237.0,1.1
huairou,2017-02-04 09:00:00,250.0,277.0,67.0,2.5,102.0,49.0,huairou,7.3,1006.4,30,283.0,0.7
huairou,2017-02-04 10:00:00,270.0,319.0,93.0,2.9,64.0,54.0,huairou,4.0,1007.5,38,313.0,1.5
huairou,2017-02-04 11:00:00,297.0,341.0,110.0,3.7,32.0,36.0,huairou,1.4,1008.4,45,316.0,2.0
huairou,2017-02-04 12:00:00,304.0,346.0,84.0,3.5,43.0,29.0,huairou,2.7,1009.1,39,340.0,1.7
huairou,2017-02-04 13:00:00,201.0,228.0,60.0,2.1,47.0,22.0,huairou,3.3,1009.9,35,351.0,1.0
huairou,2017-02-04 14:00:00,74.0,207.1,46.0,1.5,38.0,13.0,huairou,3.3,1010.4,34,203.0,1.0
huairou,2017-02-04 15:00:00,61.0,186.2,40.0,1.1,39.0,9.0,huairou,1.5,1010.5,37,214.0,1.5
huairou,2017-02-04 16:00:00,45.0,165.3,29.0,0.8,42.0,7.0,huairou,0.7,1010.6,41,318.0,1.1
huairou,2017-02-04 17:00:00,29.0,144.4,15.0,0.1,60.0,6.0,huairou,-1.4,1010.7,45,319.0,2.7
huairou,2017-02-04 18:00:00,16.0,123.5,8.0,0.7,63.0,5.0,huairou,-1.4,1010.8,47,305.0,2.2
huairou,2017-02-04 19:00:00,11.0,102.60000000000001,7.0,0.7,65.0,5.0,huairou,-1.9,1011.2,51,302.0,3.4
huairou,2017-02-04 20:00:00,12.0,81.70000000000002,37.0,0.7,25.0,5.0,huairou,-0.9,1011.6,44,156.0,2.3
huairou,2017-02-04 21:00:00,16.0,60.80000000000001,28.0,0.8,39.0,6.0,huairou,-1.7,1012.3,48,42.0,1.1
huairou,2017-02-04 22:00:00,16.0,39.900000000000006,42.0,0.1,23.0,7.0,huairou,-2.8,1011.8,51,317.0,1.1
huairou,2017-02-04 23:00:00,14.0,19.0,49.0,0.1,10.0,6.0,huairou,-4.0,1012.4,56,2.0,1.2
huairou,2017-02-05 00:00:00,19.0,30.0,60.0,1.3,2.0,5.0,huairou,-4.5,1013.3,56,210.0,1.0
huairou,2017-02-05 01:00:00,28.0,39.0,61.0,1.3,2.0,9.0,huairou,0.8,1013.9,41,113.0,1.0
huairou,2017-02-05 02:00:00,32.0,41.0,54.0,0.1,25.0,11.0,huairou,4.6,1013.9,25,129.0,2.1
huairou,2017-02-05 03:00:00,25.0,43.0,27.0,0.7,61.0,7.0,huairou,6.1,1013.6,20,117.0,2.5
huairou,2017-02-05 04:00:00,12.0,35.6,11.0,0.3,83.0,3.0,huairou,6.8,1012.9,16,126.0,2.8
huairou,2017-02-05 05:00:00,4.0,28.2,8.0,0.2,90.0,2.0,huairou,8.2,1011.8,14,157.0,3.5
huairou,2017-02-05 06:00:00,3.0,20.799999999999997,8.0,0.2,93.0,2.0,huairou,8.6,1011.1,13,136.0,2.1
huairou,2017-02-05 07:00:00,8.0,13.399999999999999,8.0,0.2,93.0,2.0,huairou,9.0,1010.8,12,158.0,2.8
huairou,2017-02-05 08:00:00,3.0,6.0,9.0,0.2,93.0,2.0,huairou,8.7,1011.0,13,236.0,1.8
huairou,2017-02-05 09:00:00,3.0,9.0,11.0,0.2,91.0,2.0,huairou,7.4,1012.0,13,34.0,3.5
huairou,2017-02-05 10:00:00,3.0,12.0,11.0,0.2,92.0,2.0,huairou,6.6,1013.6,15,1.0,3.3
huairou,2017-02-05 11:00:00,10.0,19.0,15.0,0.3,87.0,3.0,huairou,5.2,1014.8,18,32.0,4.9
huairou,2017-02-05 12:00:00,10.0,26.0,12.0,0.3,85.0,3.0,huairou,3.9,1015.9,21,38.0,4.3
huairou,2017-02-05 13:00:00,5.0,14.0,8.0,0.3,86.0,2.0,huairou,3.0,1016.5,23,42.0,3.4
huairou,2017-02-05 14:00:00,6.0,12.0,10.0,0.3,83.0,3.0,huairou,2.9,1017.0,23,38.0,3.8
huairou,2017-02-05 15:00:00,4.0,17.0,8.0,0.3,83.0,3.0,huairou,2.5,1017.7,25,76.0,3.0
huairou,2017-02-05 16:00:00,3.0,12.0,7.0,0.3,80.0,2.0,huairou,1.8,1018.6,27,47.0,3.6
huairou,2017-02-05 17:00:00,7.0,19.0,6.0,0.6,79.0,2.0,huairou,1.3,1019.2,27,60.0,5.2
huairou,2017-02-05 18:00:00,5.0,14.0,8.0,0.2,74.0,2.0,huairou,-0.3,1019.5,31,85.0,3.7
huairou,2017-02-05 19:00:00,6.0,15.0,7.0,0.2,78.0,2.0,huairou,-0.8,1021.1,32,63.0,5.1
huairou,2017-02-05 20:00:00,4.0,10.0,7.0,0.2,80.0,2.0,huairou,-1.2,1021.2,33,69.0,3.5
huairou,2017-02-05 22:00:00,3.0,6.0,18.0,0.2,68.0,2.0,huairou,-2.1,1022.0,35,39.0,3.6
huairou,2017-02-05 23:00:00,3.0,9.0,25.0,0.3,59.0,2.0,huairou,-2.4,1022.7,32,84.0,2.8
huairou,2017-02-06 00:00:00,5.0,18.0,32.0,0.5,47.0,3.0,huairou,-2.2,1024.2,32,82.0,3.3
huairou,2017-02-06 01:00:00,10.0,24.0,24.0,0.4,58.0,2.0,huairou,-1.3,1024.7,30,83.0,3.8
huairou,2017-02-06 02:00:00,10.0,12.0,13.0,0.3,73.0,2.0,huairou,0.7,1024.6,24,105.0,4.6
huairou,2017-02-06 03:00:00,6.0,15.0,10.0,0.2,78.0,2.0,huairou,2.1,1024.8,21,98.0,4.4
huairou,2017-02-06 04:00:00,3.0,9.0,9.0,0.2,82.0,2.0,huairou,3.7,1023.7,18,104.0,4.2
huairou,2017-02-06 05:00:00,4.0,9.25,8.0,0.2,85.0,2.0,huairou,4.4,1022.9,16,105.0,3.1
huairou,2017-02-06 06:00:00,4.0,9.5,9.0,0.2,86.0,3.0,huairou,5.5,1022.0,14,125.0,2.5
huairou,2017-02-06 07:00:00,3.0,9.75,9.0,0.2,87.0,5.0,huairou,5.2,1021.3,13,157.0,1.9
huairou,2017-02-06 08:00:00,7.0,10.0,14.0,0.2,85.0,2.0,huairou,4.2,1021.8,15,186.0,2.1
huairou,2017-02-06 09:00:00,10.0,21.0,19.0,0.3,81.0,2.0,huairou,3.0,1022.2,18,224.0,1.6
huairou,2017-02-06 10:00:00,16.0,25.0,35.0,0.5,60.0,4.0,huairou,1.6,1022.5,23,95.0,0.3
huairou,2017-02-06 11:00:00,37.0,53.0,75.0,1.1,12.0,13.0,huairou,-0.4,1022.5,27,37.0,0.8
huairou,2017-02-06 12:00:00,57.0,89.0,75.0,1.5,6.0,20.0,huairou,-0.9,1022.9,28,318.0,1.5
huairou,2017-02-06 13:00:00,48.0,75.0,73.0,1.5,2.0,17.0,huairou,-1.2,1023.3,31,310.0,1.1
huairou,2017-02-06 14:00:00,45.0,64.0,58.0,1.4,8.0,15.0,huairou,-2.3,1023.6,34,317.0,0.9
huairou,2017-02-06 17:00:00,42.0,42.0,35.0,1.4,17.0,9.0,huairou,-4.0,1023.5,38,341.0,1.5
huairou,2017-02-06 18:00:00,38.0,40.0,39.0,1.5,11.0,9.0,huairou,-4.4,1023.0,43,353.0,0.6
huairou,2017-02-06 19:00:00,38.0,49.0,44.0,1.5,4.0,9.0,huairou,-4.8,1023.2,45,171.0,0.9
huairou,2017-02-06 22:00:00,32.0,41.0,40.0,1.2,4.0,9.0,huairou,-4.0,1022.0,45,11.0,0.7
huairou,2017-02-07 00:00:00,36.0,58.0,56.0,1.5,2.0,10.0,huairou,-3.6,1023.2,46,0.0,0.2
huairou,2017-02-07 01:00:00,52.0,71.0,60.0,1.6,2.0,13.0,huairou,-2.7,1023.3,42,66.0,0.5
huairou,2017-02-07 02:00:00,64.0,94.0,54.0,1.4,4.0,17.0,huairou,-1.8,1023.2,39,65.0,1.1
huairou,2017-02-07 03:00:00,65.0,94.0,58.0,1.5,2.0,20.0,huairou,-0.9,1023.1,43,353.0,0.6
huairou,2017-02-07 04:00:00,69.0,107.0,56.0,1.5,8.0,20.0,huairou,-0.5,1022.8,55,299.0,2.6
huairou,2017-02-07 05:00:00,70.0,109.0,50.0,1.3,18.0,14.0,huairou,-1.1,1021.9,70,233.0,1.5
huairou,2017-02-07 06:00:00,77.0,94.0,47.0,1.3,27.0,17.0,huairou,0.3,1021.2,62,282.0,1.2
huairou,2017-02-07 07:00:00,96.0,116.0,62.0,1.6,19.0,18.0,huairou,0.5,1020.7,59,19.0,0.8
huairou,2017-02-07 08:00:00,84.0,96.0,56.0,1.3,28.0,16.0,huairou,0.7,1020.4,57,175.0,1.2
huairou,2017-02-07 09:00:00,69.0,80.0,44.0,1.1,40.0,13.0,huairou,0.1,1020.3,61,237.0,1.5
huairou,2017-02-07 12:00:00,112.0,122.0,71.0,2.1,2.0,7.0,huairou,-2.6,1021.0,70,324.0,1.2
huairou,2017-02-07 13:00:00,115.0,130.0,65.0,2.2,2.0,6.0,huairou,-3.7,1020.7,74,312.0,1.9
huairou,2017-02-07 15:00:00,93.0,100.0,42.0,1.7,7.0,4.0,huairou,-4.7,1020.9,77,318.0,1.0
huairou,2017-02-07 16:00:00,86.0,90.0,38.0,1.5,10.0,3.0,huairou,-5.6,1021.2,80,303.0,0.9
huairou,2017-02-07 17:00:00,88.0,88.0,32.0,1.7,9.0,3.0,huairou,-5.9,1021.2,82,115.0,0.9
huairou,2017-02-07 18:00:00,88.0,75.16666666666667,38.0,1.5,2.0,3.0,huairou,-5.8,1021.4,82,39.0,0.7
huairou,2017-02-07 19:00:00,90.0,62.33333333333333,52.0,1.9,2.0,4.0,huairou,-5.6,1021.2,79,117.0,1.4
huairou,2017-02-07 20:00:00,90.0,49.5,61.0,1.8,2.0,4.0,huairou,-5.5,1020.8,79,49.0,1.1
huairou,2017-02-07 21:00:00,79.0,36.666666666666664,44.5,1.5,2.0,4.0,huairou,-5.2,1020.9,77,74.0,1.5
huairou,2017-02-07 22:00:00,50.0,23.83333333333333,28.0,0.8,38.0,6.0,huairou,-1.8,1021.0,38,47.0,3.4
huairou,2017-02-07 23:00:00,10.0,11.0,9.0,0.3,79.0,4.0,huairou,-2.3,1021.8,35,27.0,3.7
huairou,2017-02-08 00:00:00,9.0,12.0,12.0,0.4,76.0,4.0,huairou,-2.1,1022.6,33,53.0,2.0
huairou,2017-02-08 01:00:00,7.0,13.0,15.0,0.3,71.0,3.0,huairou,-0.8,1022.9,29,73.0,4.8
huairou,2017-02-08 02:00:00,6.0,9.0,11.0,0.2,76.0,2.0,huairou,0.0,1022.9,26,69.0,4.2
huairou,2017-02-08 03:00:00,6.0,9.0,9.0,0.2,79.0,2.0,huairou,1.1,1022.5,24,72.0,4.0
huairou,2017-02-08 04:00:00,5.0,15.0,9.0,0.2,82.0,2.0,huairou,2.3,1021.5,20,56.0,4.5
huairou,2017-02-08 06:00:00,8.0,22.0,7.0,0.2,91.0,2.0,huairou,3.2,1019.9,15,50.0,4.0
huairou,2017-02-08 07:00:00,6.0,17.0,7.0,0.2,91.0,2.0,huairou,3.8,1019.8,15,6.0,4.0
huairou,2017-02-08 08:00:00,5.0,14.0,7.0,0.2,93.0,2.0,huairou,2.8,1020.0,15,29.0,4.6
huairou,2017-02-08 09:00:00,6.0,11.0,6.0,0.2,96.0,2.0,huairou,1.5,1020.5,15,344.0,5.9
huairou,2017-02-08 11:00:00,4.0,19.0,9.0,0.2,88.0,2.0,huairou,-1.5,1022.6,20,330.0,4.8
huairou,2017-02-08 12:00:00,4.0,23.0,6.0,0.2,87.0,2.0,huairou,-2.1,1023.1,21,323.0,4.6
huairou,2017-02-08 13:00:00,6.0,19.0,4.0,0.2,85.0,2.0,huairou,-2.6,1023.3,22,340.0,5.7
huairou,2017-02-08 14:00:00,7.0,8.0,3.0,0.2,86.0,2.0,huairou,-3.5,1023.2,25,314.0,3.9
huairou,2017-02-09 01:00:00,8.0,18.0,19.0,0.5,64.0,3.0,huairou,-3.1,1020.3,21,122.0,0.9
huairou,2017-02-09 02:00:00,8.0,24.0,22.0,0.4,60.0,3.0,huairou,-2.2,1020.0,20,224.0,1.1
huairou,2017-02-09 04:00:00,3.0,11.0,7.0,0.3,81.0,2.0,huairou,0.6,1018.5,16,13.0,2.3
huairou,2017-02-09 07:00:00,3.0,14.0,3.0,0.2,105.0,2.0,huairou,1.7,1016.7,14,6.0,5.8
huairou,2017-02-09 08:00:00,4.0,27.0,4.0,0.2,108.0,2.0,huairou,1.3,1016.8,15,326.0,4.9
huairou,2017-02-09 09:00:00,8.0,34.0,5.0,0.2,106.0,2.0,huairou,0.3,1017.1,16,351.0,5.0
huairou,2017-02-09 10:00:00,5.0,21.0,7.0,0.2,104.0,2.0,huairou,-0.9,1017.6,19,324.0,3.7
huairou,2017-02-09 11:00:00,5.0,16.0,7.0,0.3,100.0,2.0,huairou,-1.8,1018.1,22,302.0,3.5
huairou,2017-02-09 12:00:00,6.0,15.0,6.0,0.3,98.0,2.0,huairou,-2.0,1018.2,23,329.0,2.3
huairou,2017-02-09 13:00:00,7.0,11.0,4.0,0.2,97.0,2.0,huairou,-2.4,1018.2,25,299.0,3.2
