stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,station_id,temperature,pressure,humidity,wind_direction,wind_speed
miyun,2017-02-01 04:00:00,3.0,8.0,6.0,0.2,77.0,5.0,miyun,0.7,1030.2,13,45.0,2.7
miyun,2017-02-01 05:00:00,3.0,6.0,5.0,0.2,82.0,3.0,miyun,1.4,1029.0,11,39.0,2.8
miyun,2017-02-01 06:00:00,3.0,6.0,6.0,0.2,83.0,6.0,miyun,2.6,1027.9,11,44.0,2.3
miyun,2017-02-01 07:00:00,3.0,6.0,8.0,0.2,80.0,6.0,miyun,3.3,1027.5,10,134.0,1.3
miyun,2017-02-01 08:00:00,3.0,8.0,10.0,0.2,86.0,6.0,miyun,4.0,1027.2,10,318.0,0.8
miyun,2017-02-01 09:00:00,6.0,17.0,12.0,0.2,79.0,5.0,miyun,2.5,1026.9,11,265.0,0.5
miyun,2017-02-01 10:00:00,9.0,13.0,21.0,0.3,68.0,6.0,miyun,-0.1,1027.0,14,231.0,1.1
miyun,2017-02-01 11:00:00,51.0,74.0,55.0,0.1,24.0,19.0,miyun,-4.8,1027.1,21,92.0,0.7
miyun,2017-02-01 12:00:00,82.0,135.0,47.0,0.1,24.0,23.0,miyun,-6.3,1027.0,25,82.0,1.2
miyun,2017-02-01 13:00:00,111.0,143.0,47.0,1.3,20.0,24.0,miyun,-7.4,1026.9,28,67.0,1.1
miyun,2017-02-01 14:00:00,104.0,124.0,45.0,1.7,18.0,24.0,miyun,-8.1,1026.5,30,85.0,1.2
miyun,2017-02-01 15:00:00,100.0,128.0,38.0,1.5,22.0,31.0,miyun,-9.3,1026.4,39,87.0,1.0
miyun,2017-02-01 16:00:00,50.0,58.0,26.0,1.1,32.0,12.0,miyun,-8.9,1026.3,46,97.0,1.6
miyun,2017-02-01 17:00:00,34.0,41.0,19.0,0.9,37.0,11.0,miyun,-8.7,1026.1,45,96.0,1.8
miyun,2017-02-01 18:00:00,31.0,38.0,20.0,0.8,30.0,9.0,miyun,-10.2,1026.0,46,105.0,0.9
miyun,2017-02-01 19:00:00,29.0,35.0,18.0,0.9,32.0,8.0,miyun,-8.9,1025.5,40,96.0,3.3
miyun,2017-02-01 20:00:00,26.0,32.0,16.0,0.8,36.0,8.0,miyun,-9.7,1025.1,43,108.0,1.7
miyun,2017-02-01 21:00:00,26.0,31.0,17.0,0.9,34.0,6.0,miyun,-10.2,1024.8,46,98.0,2.0
miyun,2017-02-01 22:00:00,26.0,33.0,21.0,0.9,30.0,7.0,miyun,-10.6,1024.6,45,105.0,1.7
miyun,2017-02-01 23:00:00,26.0,32.0,25.0,0.8,26.0,7.0,miyun,-11.0,1024.2,46,105.0,2.3
miyun,2017-02-02 00:00:00,38.0,48.0,30.0,0.8,23.0,8.0,miyun,-10.0,1024.5,43,105.0,1.8
miyun,2017-02-02 01:00:00,31.0,40.0,27.0,0.8,28.0,15.0,miyun,-7.5,1024.5,35,92.0,2.3
miyun,2017-02-02 02:00:00,31.0,41.0,22.0,0.7,37.0,25.0,miyun,-4.3,1024.1,29,104.0,2.2
miyun,2017-02-02 03:00:00,33.0,44.0,21.0,0.8,44.0,25.0,miyun,-1.3,1023.4,22,93.0,2.6
miyun,2017-02-02 04:00:00,28.0,47.0,18.0,0.6,55.0,22.0,miyun,1.3,1022.1,17,87.0,1.5
miyun,2017-02-02 05:00:00,29.0,47.0,21.0,0.6,61.0,21.0,miyun,3.4,1020.4,14,74.0,1.4
miyun,2017-02-02 06:00:00,27.0,32.0,20.0,0.5,69.0,22.0,miyun,5.6,1018.9,12,164.0,1.2
miyun,2017-02-02 07:00:00,29.0,38.0,21.0,0.5,76.0,22.0,miyun,6.4,1018.3,11,184.0,1.0
miyun,2017-02-02 08:00:00,39.0,47.0,22.0,0.6,80.0,18.0,miyun,6.0,1018.0,12,266.0,1.7
miyun,2017-02-02 09:00:00,45.0,60.0,26.0,0.7,76.0,15.0,miyun,3.9,1017.9,14,251.0,1.5
miyun,2017-02-02 10:00:00,56.0,71.0,42.0,0.9,59.0,15.0,miyun,0.7,1018.1,17,245.0,0.4
miyun,2017-02-02 11:00:00,67.0,111.0,60.0,1.5,31.0,18.0,miyun,-2.9,1018.5,24,159.0,0.6
miyun,2017-02-02 12:00:00,83.0,116.0,56.0,1.6,23.0,19.0,miyun,-3.6,1018.3,27,76.0,0.9
miyun,2017-02-02 13:00:00,88.0,95.0,54.0,1.6,21.0,20.0,miyun,-4.8,1018.3,30,64.0,0.5
miyun,2017-02-02 14:00:00,93.0,97.0,54.0,0.2,18.0,23.0,miyun,-5.9,1018.1,32,73.0,0.8
miyun,2017-02-02 15:00:00,93.0,95.0,50.0,0.2,20.0,23.0,miyun,-5.9,1017.9,39,100.0,1.2
miyun,2017-02-02 16:00:00,79.0,87.0,44.0,1.7,22.0,18.0,miyun,-6.9,1017.5,48,85.0,0.7
miyun,2017-02-02 17:00:00,69.0,74.0,33.0,1.5,28.0,16.0,miyun,-5.9,1017.3,46,85.0,1.4
miyun,2017-02-02 18:00:00,67.0,80.0,34.0,1.4,25.0,15.0,miyun,-6.6,1017.4,45,77.0,1.1
miyun,2017-02-02 19:00:00,64.0,74.0,29.0,1.4,26.0,15.0,miyun,-7.7,1017.0,50,99.0,1.2
miyun,2017-02-02 20:00:00,58.0,61.0,28.0,1.3,26.0,12.0,miyun,-8.7,1016.8,53,102.0,0.8
miyun,2017-02-02 21:00:00,58.0,70.0,27.0,1.3,26.0,12.0,miyun,-7.0,1016.6,49,95.0,2.5
miyun,2017-02-02 22:00:00,56.0,69.0,31.0,1.3,22.0,12.0,miyun,-6.8,1016.5,47,96.0,2.3
miyun,2017-02-02 23:00:00,56.0,63.0,37.0,1.3,15.0,12.0,miyun,-7.8,1016.8,49,94.0,1.3
miyun,2017-02-03 00:00:00,58.0,61.0,34.0,1.3,17.0,11.0,miyun,-6.9,1017.2,46,98.0,2.7
miyun,2017-02-03 01:00:00,63.0,83.0,38.0,1.4,16.0,14.0,miyun,-4.9,1017.0,39,90.0,2.7
miyun,2017-02-03 02:00:00,57.0,69.0,36.0,1.1,24.0,16.0,miyun,-1.9,1016.5,32,88.0,2.8
miyun,2017-02-03 03:00:00,53.0,61.0,31.0,0.1,34.0,29.0,miyun,0.3,1016.0,28,109.0,1.4
miyun,2017-02-03 04:00:00,55.0,67.0,31.0,0.1,41.0,27.0,miyun,2.9,1014.7,22,108.0,1.1
miyun,2017-02-03 05:00:00,68.0,76.0,36.0,0.1,53.0,40.0,miyun,4.8,1013.7,19,260.0,1.1
miyun,2017-02-03 06:00:00,115.0,125.0,48.0,1.4,67.0,41.0,miyun,5.9,1012.3,18,255.0,1.1
miyun,2017-02-03 07:00:00,151.0,173.0,53.0,1.6,78.0,43.0,miyun,6.3,1011.9,18,264.0,1.6
miyun,2017-02-03 08:00:00,190.0,173.0,69.0,1.9,73.0,46.0,miyun,5.2,1011.4,21,257.0,1.5
miyun,2017-02-03 09:00:00,213.0,238.0,73.0,2.1,71.0,52.0,miyun,4.7,1011.9,23,241.0,1.6
miyun,2017-02-03 10:00:00,250.0,268.0,92.0,2.5,47.0,63.0,miyun,2.7,1012.0,28,195.0,0.8
miyun,2017-02-03 11:00:00,281.0,295.0,101.0,2.9,31.0,63.0,miyun,-0.4,1012.6,34,161.0,0.4
miyun,2017-02-03 12:00:00,282.0,255.0,96.0,3.2,21.0,52.0,miyun,-2.5,1012.6,40,44.0,0.9
miyun,2017-02-03 13:00:00,284.0,234.0,102.0,3.7,13.0,54.0,miyun,-3.2,1012.6,44,93.0,0.5
miyun,2017-02-03 14:00:00,269.0,199.0,94.0,3.5,13.0,49.0,miyun,-3.3,1012.4,46,106.0,0.3
miyun,2017-02-03 15:00:00,255.0,185.0,85.0,3.5,12.0,35.0,miyun,-2.8,1012.2,47,116.0,0.7
miyun,2017-02-03 16:00:00,260.0,193.0,82.0,3.4,9.0,35.0,miyun,-2.1,1012.4,48,86.0,0.6
miyun,2017-02-03 17:00:00,240.0,166.0,63.0,3.4,24.0,47.0,miyun,-2.0,1011.8,51,64.0,0.7
miyun,2017-02-03 18:00:00,252.0,173.0,62.0,2.8,18.0,36.0,miyun,-1.7,1011.6,50,85.0,0.6
miyun,2017-02-03 19:00:00,259.0,184.0,67.0,3.1,12.0,30.0,miyun,-1.8,1011.4,52,0.0,0.2
miyun,2017-02-03 20:00:00,241.0,183.0,62.0,2.9,18.0,34.0,miyun,-1.4,1010.7,53,55.0,0.8
miyun,2017-02-03 21:00:00,242.0,198.0,59.0,2.9,17.0,33.0,miyun,-1.5,1010.4,52,101.0,0.9
miyun,2017-02-03 22:00:00,232.0,186.0,54.0,2.9,18.0,30.0,miyun,-3.8,1010.3,57,88.0,0.3
miyun,2017-02-03 23:00:00,232.0,195.0,57.0,2.9,13.0,27.0,miyun,-5.3,1010.4,64,37.0,1.0
miyun,2017-02-04 00:00:00,240.0,216.0,62.0,0.3,8.0,23.0,miyun,-5.2,1011.0,67,92.0,1.1
miyun,2017-02-04 01:00:00,253.0,244.0,54.0,0.3,17.0,28.0,miyun,-2.7,1011.2,62,72.0,0.9
miyun,2017-02-04 02:00:00,261.0,278.0,55.0,2.9,22.0,36.0,miyun,0.0,1011.0,49,111.0,1.7
miyun,2017-02-04 03:00:00,274.0,319.0,62.0,2.9,31.0,44.0,miyun,2.9,1010.3,39,95.0,2.3
miyun,2017-02-04 04:00:00,275.0,308.0,52.0,2.6,60.0,60.0,miyun,5.4,1009.3,34,137.0,1.2
miyun,2017-02-04 05:00:00,267.0,276.0,47.0,2.4,82.0,58.0,miyun,7.4,1007.9,31,202.0,0.7
miyun,2017-02-04 06:00:00,259.0,268.0,47.0,2.3,98.0,54.0,miyun,8.2,1007.0,28,256.0,1.5
miyun,2017-02-04 07:00:00,239.0,270.0,43.0,2.1,118.0,47.0,miyun,8.8,1006.5,27,260.0,0.9
miyun,2017-02-04 08:00:00,218.0,272.0,45.0,1.9,115.0,41.0,miyun,8.6,1006.4,27,143.0,0.5
miyun,2017-02-04 09:00:00,216.0,240.0,52.0,0.2,107.0,43.0,miyun,7.2,1006.9,29,280.0,1.6
miyun,2017-02-04 10:00:00,256.0,284.0,66.0,2.4,87.0,45.0,miyun,3.2,1008.0,37,323.0,0.4
miyun,2017-02-04 11:00:00,274.0,341.0,75.0,2.8,65.0,37.0,miyun,-0.7,1009.1,49,90.0,0.9
miyun,2017-02-04 12:00:00,244.0,346.0,56.0,2.5,70.0,27.0,miyun,-2.4,1009.8,54,87.0,1.4
miyun,2017-02-04 13:00:00,139.0,228.0,36.0,1.4,67.0,16.0,miyun,-3.1,1010.5,55,69.0,0.9
miyun,2017-02-04 14:00:00,42.0,201.125,27.0,0.8,60.0,11.0,miyun,0.1,1011.1,35,141.0,0.5
miyun,2017-02-04 15:00:00,35.0,174.25,23.0,0.7,59.0,5.0,miyun,-2.9,1011.2,45,90.0,1.1
miyun,2017-02-04 16:00:00,26.0,147.375,17.0,0.5,58.0,5.0,miyun,-4.2,1011.2,52,121.0,0.7
miyun,2017-02-04 17:00:00,19.0,120.5,10.0,0.6,70.0,4.0,miyun,-4.8,1011.3,56,148.0,0.8
miyun,2017-02-04 18:00:00,12.0,93.625,7.0,0.5,72.0,3.0,miyun,-5.8,1011.6,61,117.0,0.5
miyun,2017-02-04 19:00:00,9.0,66.75,6.0,0.4,71.0,3.0,miyun,-6.4,1011.9,64,108.0,1.5
miyun,2017-02-04 20:00:00,10.0,39.875,21.0,0.4,50.0,3.0,miyun,-5.4,1012.3,63,99.0,0.9
miyun,2017-02-04 21:00:00,13.0,13.0,18.0,0.5,55.0,10.0,miyun,-5.2,1012.9,61,124.0,1.9
miyun,2017-02-04 22:00:00,12.0,16.0,26.0,0.6,46.0,27.0,miyun,-7.7,1012.4,67,91.0,1.3
miyun,2017-02-04 23:00:00,11.0,19.0,28.0,0.6,39.0,10.0,miyun,-7.7,1013.1,66,68.0,1.2
miyun,2017-02-05 00:00:00,13.0,30.0,33.0,0.7,33.0,4.0,miyun,-3.6,1013.7,52,151.0,1.7
miyun,2017-02-05 01:00:00,20.0,46.0,46.0,0.9,23.0,10.0,miyun,2.2,1014.5,32,68.0,0.6
miyun,2017-02-05 02:00:00,18.0,36.0,30.0,0.6,49.0,6.0,miyun,4.2,1014.7,24,62.0,2.5
miyun,2017-02-05 03:00:00,17.0,26.0,16.0,0.4,68.0,4.0,miyun,4.9,1014.6,21,45.0,3.5
miyun,2017-02-05 04:00:00,8.0,22.0,8.0,0.2,81.0,2.0,miyun,6.2,1013.7,17,47.0,2.8
miyun,2017-02-05 05:00:00,4.0,18.0,6.0,0.2,86.0,2.0,miyun,7.3,1012.8,15,38.0,3.2
miyun,2017-02-05 06:00:00,3.0,14.0,6.0,0.2,90.0,2.0,miyun,7.6,1011.8,14,27.0,3.6
miyun,2017-02-05 07:00:00,4.0,10.0,6.0,0.2,91.0,2.0,miyun,8.4,1011.6,13,36.0,3.2
miyun,2017-02-05 08:00:00,3.0,6.0,6.0,0.2,91.0,2.0,miyun,8.3,1011.7,14,23.0,2.5
miyun,2017-02-05 09:00:00,3.0,10.0,8.0,0.2,89.0,9.0,miyun,7.1,1012.5,15,41.0,2.2
miyun,2017-02-05 10:00:00,3.0,20.0,7.0,0.2,91.0,2.0,miyun,5.3,1014.3,19,32.0,3.8
miyun,2017-02-05 11:00:00,8.0,17.0,9.0,0.2,88.0,2.0,miyun,4.3,1015.5,21,37.0,2.7
miyun,2017-02-05 12:00:00,7.0,19.0,8.0,0.2,85.0,2.0,miyun,4.0,1016.6,21,33.0,2.7
miyun,2017-02-05 13:00:00,4.0,12.0,6.0,0.2,85.0,2.0,miyun,3.4,1017.0,23,33.0,2.5
miyun,2017-02-05 14:00:00,6.0,12.0,9.0,0.2,81.0,16.0,miyun,2.8,1017.7,24,32.0,3.0
miyun,2017-02-05 15:00:00,4.0,12.0,6.0,0.3,81.0,2.0,miyun,1.3,1018.7,28,40.0,2.9
miyun,2017-02-05 16:00:00,3.0,12.0,5.0,0.2,80.0,2.0,miyun,0.1,1019.6,31,50.0,2.0
miyun,2017-02-05 17:00:00,5.0,13.0,5.0,0.3,80.0,2.0,miyun,-0.1,1020.2,30,68.0,3.3
miyun,2017-02-05 18:00:00,3.0,14.0,6.0,0.2,77.0,2.0,miyun,-1.0,1020.7,31,60.0,3.4
miyun,2017-02-05 19:00:00,3.0,15.0,5.0,0.2,79.0,2.0,miyun,-1.5,1022.3,32,38.0,2.0
miyun,2017-02-05 20:00:00,3.0,8.0,5.0,0.2,80.0,2.0,miyun,-1.6,1021.9,31,42.0,2.6
miyun,2017-02-05 22:00:00,6.0,6.0,14.0,0.2,69.0,35.0,miyun,-3.2,1023.0,34,54.0,1.9
miyun,2017-02-05 23:00:00,3.0,9.0,14.0,0.2,67.0,6.0,miyun,-4.1,1023.6,36,72.0,1.7
miyun,2017-02-06 00:00:00,5.0,15.0,17.0,0.3,61.0,2.0,miyun,-3.3,1025.2,33,62.0,1.9
miyun,2017-02-06 01:00:00,7.0,15.0,13.0,0.3,66.0,2.0,miyun,-1.0,1025.5,27,49.0,3.2
miyun,2017-02-06 02:00:00,7.0,9.0,8.0,0.2,74.0,2.0,miyun,0.7,1025.6,23,79.0,3.3
miyun,2017-02-06 03:00:00,5.0,15.0,6.0,0.2,77.0,2.0,miyun,2.0,1025.6,20,72.0,3.4
miyun,2017-02-06 04:00:00,3.0,9.0,5.0,0.2,80.0,2.0,miyun,3.4,1024.7,17,71.0,2.9
miyun,2017-02-06 05:00:00,3.0,6.0,4.0,0.2,82.0,2.0,miyun,4.4,1023.7,14,67.0,2.4
miyun,2017-02-06 06:00:00,3.0,6.0,3.0,0.3,78.0,2.0,miyun,4.0,1022.4,13,113.0,1.9
miyun,2017-02-06 07:00:00,3.0,123.0,3.0,0.2,78.0,3.0,miyun,5.5,1021.8,12,142.0,1.7
miyun,2017-02-06 08:00:00,5.0,32.0,8.0,0.2,76.0,5.0,miyun,4.4,1022.2,15,219.0,2.7
miyun,2017-02-06 09:00:00,11.0,40.0,13.0,0.3,73.0,3.0,miyun,3.4,1022.7,19,227.0,2.4
miyun,2017-02-06 10:00:00,19.0,40.0,25.0,0.4,59.0,5.0,miyun,1.9,1023.0,21,197.0,1.0
miyun,2017-02-06 11:00:00,33.0,54.0,48.0,0.8,28.0,14.0,miyun,-1.7,1023.1,27,105.0,0.8
miyun,2017-02-06 12:00:00,43.0,69.0,47.0,1.1,25.0,15.0,miyun,-2.1,1023.5,29,65.0,0.6
miyun,2017-02-06 13:00:00,37.0,61.0,47.0,0.1,21.0,13.0,miyun,-2.3,1023.9,32,53.0,0.4
miyun,2017-02-06 14:00:00,41.0,59.0,45.0,1.1,18.0,12.0,miyun,-3.7,1024.3,37,99.0,0.7
miyun,2017-02-06 17:00:00,43.0,42.0,29.0,1.1,24.0,8.0,miyun,-5.4,1024.1,42,97.0,0.3
miyun,2017-02-06 18:00:00,40.0,49.0,33.0,1.1,19.0,9.0,miyun,-5.8,1023.8,45,86.0,0.9
miyun,2017-02-06 19:00:00,44.0,56.0,37.0,1.2,13.0,9.0,miyun,-5.7,1023.6,50,112.0,0.7
miyun,2017-02-06 22:00:00,39.0,41.0,35.0,1.3,8.0,14.0,miyun,-5.0,1022.7,53,79.0,0.8
miyun,2017-02-07 00:00:00,40.0,53.0,46.0,1.6,2.0,12.0,miyun,-4.1,1023.8,47,64.0,0.4
miyun,2017-02-07 01:00:00,50.0,63.0,44.0,1.5,4.0,12.0,miyun,-3.1,1023.9,45,88.0,0.9
miyun,2017-02-07 02:00:00,57.0,74.0,40.0,1.3,11.0,14.0,miyun,-2.3,1023.7,41,77.0,0.8
miyun,2017-02-07 03:00:00,57.0,79.0,43.0,1.3,10.0,18.0,miyun,-1.1,1023.7,36,0.0,0.2
miyun,2017-02-07 04:00:00,60.0,94.0,48.0,1.2,13.0,32.0,miyun,0.1,1023.2,34,220.0,0.6
miyun,2017-02-07 05:00:00,62.0,93.0,41.0,1.1,22.0,14.0,miyun,0.4,1022.4,46,271.0,1.5
miyun,2017-02-07 06:00:00,75.0,95.0,42.0,1.3,28.0,17.0,miyun,0.6,1021.7,53,279.0,1.0
miyun,2017-02-07 07:00:00,89.0,102.0,51.0,1.4,25.0,17.0,miyun,0.6,1021.4,56,273.0,1.4
miyun,2017-02-07 08:00:00,88.0,96.0,51.0,1.3,28.0,15.0,miyun,0.6,1021.0,55,18.0,1.0
miyun,2017-02-07 09:00:00,74.0,80.0,43.0,1.1,38.0,14.0,miyun,0.5,1021.0,55,0.0,0.2
miyun,2017-02-07 12:00:00,97.0,122.0,59.0,1.7,8.0,9.0,miyun,-4.1,1021.6,70,97.0,0.9
miyun,2017-02-07 13:00:00,101.0,130.0,53.0,1.7,9.0,9.0,miyun,-5.5,1021.1,75,62.0,0.4
miyun,2017-02-07 15:00:00,98.0,100.0,44.0,1.8,8.0,15.0,miyun,-7.1,1021.4,82,0.0,0.1
miyun,2017-02-07 16:00:00,94.0,90.0,40.0,1.7,10.0,8.0,miyun,-7.8,1021.8,83,121.0,0.8
miyun,2017-02-07 17:00:00,94.0,88.0,36.0,1.7,9.0,5.0,miyun,-7.2,1022.0,85,126.0,1.3
miyun,2017-02-07 18:00:00,90.0,98.0,41.0,1.7,2.0,5.0,miyun,-5.8,1022.1,76,106.0,1.9
miyun,2017-02-07 19:00:00,86.0,80.6,49.0,1.8,2.0,6.0,miyun,-5.7,1021.7,73,120.0,1.6
miyun,2017-02-07 20:00:00,81.0,63.2,47.0,1.5,2.0,6.0,miyun,-6.0,1021.4,74,100.0,2.1
miyun,2017-02-07 21:00:00,61.0,45.800000000000004,16.0,1.1,22.0,6.0,miyun,-4.0,1021.7,59,52.0,2.2
miyun,2017-02-07 22:00:00,37.0,28.400000000000006,20.0,0.6,46.0,13.0,miyun,-2.7,1022.2,45,30.0,2.9
miyun,2017-02-07 23:00:00,9.0,11.0,5.0,0.2,73.0,3.0,miyun,-2.5,1022.7,34,48.0,3.6
miyun,2017-02-08 00:00:00,7.0,12.0,7.0,0.3,71.0,2.0,miyun,-3.1,1023.3,35,73.0,2.2
miyun,2017-02-08 01:00:00,7.0,15.0,7.0,0.2,69.0,2.0,miyun,-1.8,1023.8,31,44.0,4.3
miyun,2017-02-08 02:00:00,7.0,14.0,5.0,0.2,72.0,2.0,miyun,-0.5,1023.9,27,40.0,4.1
miyun,2017-02-08 03:00:00,7.0,9.0,4.0,0.2,74.0,2.0,miyun,0.4,1023.4,26,59.0,3.4
miyun,2017-02-08 04:00:00,6.0,15.0,4.0,0.2,76.0,2.0,miyun,2.1,1022.3,21,68.0,3.6
miyun,2017-02-08 06:00:00,8.0,16.0,3.0,0.2,84.0,2.0,miyun,2.8,1020.8,14,1.0,3.9
miyun,2017-02-08 07:00:00,6.0,16.0,3.0,0.2,84.0,2.0,miyun,3.1,1020.4,13,23.0,4.7
miyun,2017-02-08 08:00:00,4.0,18.0,2.0,0.2,85.0,2.0,miyun,2.4,1020.6,14,357.0,4.0
miyun,2017-02-08 09:00:00,6.0,17.0,2.0,0.2,85.0,3.0,miyun,0.9,1020.9,15,30.0,3.6
miyun,2017-02-08 11:00:00,6.0,16.0,3.0,0.2,81.0,2.0,miyun,-2.0,1022.9,21,46.0,3.3
miyun,2017-02-08 12:00:00,5.0,20.0,2.0,0.2,79.0,2.0,miyun,-2.5,1023.5,23,14.0,2.8
miyun,2017-02-08 13:00:00,7.0,16.0,2.0,0.2,77.0,3.0,miyun,-4.2,1023.8,26,51.0,1.6
miyun,2017-02-08 14:00:00,12.0,13.0,3.0,0.2,75.0,12.0,miyun,-5.3,1023.6,28,63.0,1.3
miyun,2017-02-09 01:00:00,7.0,15.0,8.0,0.3,66.0,2.0,miyun,-4.3,1021.1,29,58.0,2.7
miyun,2017-02-09 02:00:00,6.0,24.0,10.0,0.3,65.0,2.0,miyun,-2.1,1020.8,22,352.0,1.4
miyun,2017-02-09 04:00:00,3.0,11.0,2.0,0.2,76.0,2.0,miyun,0.0,1019.2,17,342.0,3.3
miyun,2017-02-09 07:00:00,3.0,14.0,2.0,0.2,90.0,2.0,miyun,1.9,1017.0,14,353.0,2.9
miyun,2017-02-09 08:00:00,3.0,21.0,2.0,0.2,91.0,2.0,miyun,1.4,1017.1,14,3.0,3.6
miyun,2017-02-09 09:00:00,7.0,26.0,2.0,0.2,90.0,2.0,miyun,0.5,1017.2,16,352.0,2.1
miyun,2017-02-09 10:00:00,5.0,19.0,2.0,0.2,88.0,2.0,miyun,-0.8,1017.8,19,309.0,2.4
miyun,2017-02-09 11:00:00,5.0,16.0,2.0,0.2,86.0,2.0,miyun,-1.2,1018.5,20,333.0,2.9
miyun,2017-02-09 12:00:00,5.0,12.0,2.0,0.2,84.0,2.0,miyun,-1.6,1018.7,21,355.0,3.3
miyun,2017-02-09 13:00:00,6.0,12.0,2.0,0.2,82.0,3.0,miyun,-4.1,1018.8,25,273.0,1.0
