utc_time,station_id,PM2.5 (ug-m3),PM10 (ug-m3),NO2 (ug-m3),stationName,longitude,latitude,temperature,pressure,humidity,wind_direction,wind_speed/kph
2017-01-04 12:00:00,TH4,12.891565621053427,21.3,86.6,london_grid_430,0.0,51.5,6.7,1021.21,84.6,342.05,18.69
2017-01-04 13:00:00,TH4,14.487546693908687,19.6,69.0,london_grid_430,0.0,51.5,6.18,1021.43,83.83,343.23,17.26
2017-01-04 14:00:00,TH4,15.992603450207497,32.2,66.6,london_grid_430,0.0,51.5,5.67,1021.65,83.07,344.62,15.83
2017-01-04 15:00:00,TH4,17.40673588994986,29.2,90.4,london_grid_430,0.0,51.5,5.15,1021.86,82.3,346.28,14.42
2017-01-04 16:00:00,TH4,18.72994401313578,24.9,109.0,london_grid_430,0.0,51.5,4.04,1022.62,84.57,344.7,14.28
2017-01-04 17:00:00,TH4,19.962227819765246,26.8,108.6,london_grid_430,0.0,51.5,2.92,1023.38,86.83,343.1,14.16
2017-01-04 18:00:00,TH4,21.103587309838264,21.5,104.7,london_grid_430,0.0,51.5,1.81,1024.13,89.1,341.47,14.05
2017-01-04 19:00:00,TH4,22.15402248335484,21.1,97.0,london_grid_430,0.0,51.5,1.46,1024.58,89.17,336.5,13.84
2017-01-04 20:00:00,TH4,23.113533340314962,20.5,92.6,london_grid_430,0.0,51.5,1.1,1025.02,89.23,331.42,13.75
2017-01-04 21:00:00,TH4,23.982119880718635,18.1,83.2,london_grid_430,0.0,51.5,0.75,1025.46,89.3,326.31,13.76
2017-01-04 22:00:00,TH4,24.759782104565858,16.4,82.5,london_grid_430,0.0,51.5,0.5,1025.98,90.0,328.39,13.48
2017-01-04 23:00:00,TH4,25.44652001185664,16.0,76.1,london_grid_430,0.0,51.5,0.26,1026.49,90.7,330.55,13.23
2017-01-05 00:00:00,TH4,26.042333602590972,13.1,68.0,london_grid_430,0.0,51.5,0.01,1027.01,91.4,332.8,12.99
2017-01-05 01:00:00,TH4,26.547222876768856,12.3,59.2,london_grid_430,0.0,51.5,-0.12,1027.22,91.4,334.39,12.52
2017-01-05 02:00:00,TH4,26.961187834390287,11.3,52.1,london_grid_430,0.0,51.5,-0.26,1027.43,91.4,336.11,12.06
2017-01-05 03:00:00,TH4,27.28422847545528,14.0,60.2,london_grid_430,0.0,51.5,-0.39,1027.64,91.4,337.97,11.61
2017-01-05 04:00:00,TH4,27.516344799963818,12.7,72.1,london_grid_430,0.0,51.5,-0.41,1028.08,91.63,341.17,11.04
2017-01-05 05:00:00,TH4,27.65753680791591,14.5,83.2,london_grid_430,0.0,51.5,-0.44,1028.52,91.87,344.71,10.51
2017-01-05 06:00:00,TH4,27.70780449931155,19.4,105.3,london_grid_430,0.0,51.5,-0.46,1028.95,92.1,348.61,10.03
2017-01-05 07:00:00,TH4,27.66714787415075,25.3,119.8,london_grid_430,0.0,51.5,-0.25,1029.31,91.53,349.97,9.58
2017-01-05 08:00:00,TH4,27.535566932433497,29.2,135.2,london_grid_430,0.0,51.5,-0.04,1029.66,90.97,351.47,9.14
2017-01-05 09:00:00,TH4,27.31306167415979,33.5,129.9,london_grid_430,0.0,51.5,0.17,1030.02,90.4,353.11,8.7
2017-01-05 10:00:00,TH4,26.99963209932964,41.3,118.1,london_grid_430,0.0,51.5,1.46,1030.43,86.27,357.76,8.3
2017-01-05 11:00:00,TH4,26.595278207943046,52.6,112.8,london_grid_430,0.0,51.5,2.76,1030.83,82.13,2.85,7.95
2017-01-05 12:00:00,TH4,26.1,54.4,102.1,london_grid_430,0.0,51.5,4.05,1031.23,78.0,8.36,7.68
2017-01-05 13:00:00,TH4,25.4,58.0,104.7,london_grid_430,0.0,51.5,3.59,1031.24,81.17,7.25,6.28
2017-01-05 14:00:00,TH4,24.3,48.2,111.2,london_grid_430,0.0,51.5,3.14,1031.24,84.33,5.5,4.88
2017-01-05 15:00:00,TH4,25.7,53.1,123.8,london_grid_430,0.0,51.5,2.68,1031.24,87.5,2.36,3.49
2017-01-05 16:00:00,TH4,30.3,50.4,153.7,london_grid_430,0.0,51.5,1.62,1031.69,89.13,6.6,3.24
2017-01-05 17:00:00,TH4,34.1,45.0,152.2,london_grid_430,0.0,51.5,0.55,1032.14,90.77,11.53,3.0
2017-01-05 18:00:00,TH4,28.2,40.1,118.6,london_grid_430,0.0,51.5,-0.51,1032.59,92.4,17.27,2.79
2017-01-05 19:00:00,TH4,35.4,43.3,128.0,london_grid_430,0.0,51.5,-0.1,1032.9,92.17,80.67,2.66
2017-01-05 20:00:00,TH4,49.0,60.3,156.4,london_grid_430,0.0,51.5,0.32,1033.22,91.93,112.12,4.78
2017-01-05 21:00:00,TH4,58.77052050651088,75.8,153.8,london_grid_430,0.0,51.5,0.73,1033.53,91.7,122.92,7.42
2017-01-05 22:00:00,TH4,59.3,73.7,146.4,london_grid_430,0.0,51.5,0.62,1033.75,91.73,140.22,6.34
2017-01-05 23:00:00,TH4,50.8,65.0,135.1,london_grid_430,0.0,51.5,0.52,1033.97,91.77,161.75,6.01
2017-01-06 00:00:00,TH4,54.7,67.6,121.0,london_grid_430,0.0,51.5,0.41,1034.2,91.8,182.52,6.56
2017-01-06 01:00:00,TH4,54.8,62.5,113.9,london_grid_430,0.0,51.5,0.37,1034.03,92.6,176.33,7.31
2017-01-06 02:00:00,TH4,57.1,64.3,116.5,london_grid_430,0.0,51.5,0.34,1033.87,93.4,171.34,8.13
2017-01-06 03:00:00,TH4,56.9,64.8,106.5,london_grid_430,0.0,51.5,0.3,1033.7,94.2,167.3,9.0
2017-01-06 04:00:00,TH4,51.1,54.6,91.9,london_grid_430,0.0,51.5,0.4,1033.63,94.77,164.88,9.57
2017-01-06 05:00:00,TH4,42.7,52.6,89.1,london_grid_430,0.0,51.5,0.49,1033.56,95.33,162.74,10.15
2017-01-06 06:00:00,TH4,45.1,52.7,102.0,london_grid_430,0.0,51.5,0.59,1033.49,95.9,160.84,10.75
2017-01-06 07:00:00,TH4,33.7,44.6,103.0,london_grid_430,0.0,51.5,1.4,1033.39,94.67,163.02,11.34
2017-01-06 08:00:00,TH4,20.7,29.7,100.2,london_grid_430,0.0,51.5,2.22,1033.29,93.43,164.99,11.95
2017-01-06 09:00:00,TH4,18.3,25.4,99.9,london_grid_430,0.0,51.5,3.03,1033.18,92.2,166.76,12.57
2017-01-06 10:00:00,TH4,16.3,27.3,100.1,london_grid_430,0.0,51.5,3.9,1033.06,88.07,177.86,11.91
2017-01-06 11:00:00,TH4,17.4,35.5,93.5,london_grid_430,0.0,51.5,4.77,1032.94,83.93,189.77,11.74
2017-01-06 12:00:00,TH4,20.2,23.5,91.5,london_grid_430,0.0,51.5,5.64,1032.81,79.8,201.52,12.07
2017-01-06 13:00:00,TH4,21.2,39.5,99.9,london_grid_430,0.0,51.5,5.27,1032.38,81.97,204.75,11.87
2017-01-06 14:00:00,TH4,22.6,35.6,101.0,london_grid_430,0.0,51.5,4.89,1031.95,84.13,208.09,11.7
2017-01-06 15:00:00,TH4,18.6,34.6,107.1,london_grid_430,0.0,51.5,4.52,1031.52,86.3,211.51,11.57
2017-01-06 16:00:00,TH4,20.7,31.1,105.6,london_grid_430,0.0,51.5,4.01,1031.37,88.63,209.85,12.37
2017-01-06 17:00:00,TH4,20.1,33.7,105.1,london_grid_430,0.0,51.5,3.5,1031.22,90.97,208.39,13.18
2017-01-06 18:00:00,TH4,16.2,28.4,95.5,london_grid_430,0.0,51.5,2.99,1031.06,93.3,207.09,13.99
2017-01-06 19:00:00,TH4,18.0,26.1,89.1,london_grid_430,0.0,51.5,3.27,1030.77,93.57,209.26,15.54
2017-01-06 20:00:00,TH4,13.2,19.0,62.6,london_grid_430,0.0,51.5,3.55,1030.48,93.83,211.03,17.11
2017-01-06 21:00:00,TH4,9.8,23.6,59.4,london_grid_430,0.0,51.5,3.83,1030.19,94.1,212.5,18.7
2017-01-06 22:00:00,TH4,10.6,17.4,51.6,london_grid_430,0.0,51.5,4.32,1029.76,94.9,214.92,19.14
2017-01-06 23:00:00,TH4,7.0,14.0,41.7,london_grid_430,0.0,51.5,4.81,1029.33,95.7,217.22,19.62
2017-01-07 00:00:00,TH4,3.1,8.0,29.4,london_grid_430,0.0,51.5,5.3,1028.9,96.5,219.41,20.13
2017-01-07 01:00:00,TH4,2.2,24.3,26.9,london_grid_430,0.0,51.5,5.57,1028.49,96.87,225.0,17.85
2017-01-07 02:00:00,TH4,0.9,5.6,25.4,london_grid_430,0.0,51.5,5.85,1028.08,97.23,232.13,15.79
2017-01-07 03:00:00,TH4,1.7,12.5,28.6,london_grid_430,0.0,51.5,6.12,1027.67,97.6,241.2,14.05
2017-01-07 04:00:00,TH4,4.1,16.0,30.4,london_grid_430,0.0,51.5,6.02,1027.56,97.7,247.67,12.79
2017-01-07 05:00:00,TH4,4.2,18.6,41.2,london_grid_430,0.0,51.5,5.91,1027.45,97.8,255.42,11.73
2017-01-07 06:00:00,TH4,7.4,7.6,55.8,london_grid_430,0.0,51.5,5.81,1027.35,97.9,264.51,10.92
2017-01-07 07:00:00,TH4,12.3,11.5,69.2,london_grid_430,0.0,51.5,5.86,1027.52,97.83,276.28,10.42
2017-01-07 08:00:00,TH4,16.1,26.6,76.4,london_grid_430,0.0,51.5,5.91,1027.7,97.77,288.67,10.39
2017-01-07 09:00:00,TH4,17.6,36.0,79.0,london_grid_430,0.0,51.5,5.96,1027.87,97.7,300.57,10.83
2017-01-07 10:00:00,TH4,19.7,30.4,82.3,london_grid_430,0.0,51.5,7.13,1027.97,95.5,306.26,11.22
2017-01-07 11:00:00,TH4,20.9,26.8,80.8,london_grid_430,0.0,51.5,8.29,1028.07,93.3,311.51,11.71
2017-01-07 12:00:00,TH4,19.1,20.2,79.9,london_grid_430,0.0,51.5,9.46,1028.16,91.1,316.3,12.3
2017-01-07 13:00:00,TH4,13.2,17.9,78.1,london_grid_430,0.0,51.5,9.25,1028.03,92.57,311.95,11.15
2017-01-07 14:00:00,TH4,12.1,20.4,77.5,london_grid_430,0.0,51.5,9.04,1027.9,94.03,306.62,10.08
2017-01-07 15:00:00,TH4,15.1,18.2,93.8,london_grid_430,0.0,51.5,8.83,1027.78,95.5,300.11,9.11
2017-01-07 16:00:00,TH4,15.8,23.6,78.2,london_grid_430,0.0,51.5,8.27,1028.04,95.97,303.42,9.17
2017-01-07 17:00:00,TH4,23.5,39.4,102.8,london_grid_430,0.0,51.5,7.71,1028.3,96.43,306.68,9.26
2017-01-07 18:00:00,TH4,22.8,30.4,96.9,london_grid_430,0.0,51.5,7.15,1028.56,96.9,309.86,9.38
2017-01-07 19:00:00,TH4,19.9,31.5,80.1,london_grid_430,0.0,51.5,6.71,1028.71,96.97,306.29,9.25
2017-01-07 20:00:00,TH4,18.6,28.1,75.6,london_grid_430,0.0,51.5,6.26,1028.85,97.03,302.63,9.15
2017-01-07 21:00:00,TH4,22.9,20.6,85.9,london_grid_430,0.0,51.5,5.82,1029.0,97.1,298.9,9.09
2017-01-07 22:00:00,TH4,37.5,43.9,95.0,london_grid_430,0.0,51.5,5.64,1029.05,96.87,300.1,9.04
2017-01-07 23:00:00,TH4,29.3,33.0,86.5,london_grid_430,0.0,51.5,5.46,1029.1,96.63,301.32,9.0
2017-01-08 00:00:00,TH4,21.9,20.8,73.3,london_grid_430,0.0,51.5,5.28,1029.14,96.4,302.54,8.97
2017-01-08 01:00:00,TH4,21.4,33.3,70.0,london_grid_430,0.0,51.5,5.69,1028.94,96.37,293.39,8.52
2017-01-08 02:00:00,TH4,25.7,21.5,74.5,london_grid_430,0.0,51.5,6.11,1028.74,96.33,283.52,8.32
2017-01-08 03:00:00,TH4,23.9,22.2,64.8,london_grid_430,0.0,51.5,6.52,1028.54,96.3,273.45,8.37
2017-01-08 04:00:00,TH4,21.4,29.8,61.1,london_grid_430,0.0,51.5,6.57,1028.53,96.2,277.47,7.94
2017-01-08 05:00:00,TH4,21.4,23.7,60.4,london_grid_430,0.0,51.5,6.63,1028.52,96.1,281.92,7.55
2017-01-08 06:00:00,TH4,23.6,35.2,69.6,london_grid_430,0.0,51.5,6.68,1028.51,96.0,286.81,7.22
2017-01-08 07:00:00,TH4,21.7,28.1,68.5,london_grid_430,0.0,51.5,6.7,1028.75,95.9,292.77,6.08
2017-01-08 08:00:00,TH4,20.8,27.4,70.6,london_grid_430,0.0,51.5,6.73,1028.99,95.8,301.34,5.03
2017-01-08 09:00:00,TH4,22.7,19.8,73.6,london_grid_430,0.0,51.5,6.75,1029.23,95.7,313.95,4.15
2017-01-08 10:00:00,TH4,24.6,28.4,84.6,london_grid_430,0.0,51.5,7.41,1029.17,93.73,323.91,3.34
2017-01-08 11:00:00,TH4,19.7,25.5,87.2,london_grid_430,0.0,51.5,8.07,1029.12,91.77,339.38,2.69
2017-01-08 12:00:00,TH4,21.0,30.1,85.5,london_grid_430,0.0,51.5,8.73,1029.07,89.8,1.76,2.34
2017-01-08 13:00:00,TH4,15.4,16.7,88.9,london_grid_430,0.0,51.5,8.43,1028.68,90.53,327.22,0.84
2017-01-08 14:00:00,TH4,17.8,24.6,90.4,london_grid_430,0.0,51.5,8.13,1028.28,91.27,226.8,1.35
2017-01-08 15:00:00,TH4,14.9,14.8,90.0,london_grid_430,0.0,51.5,7.83,1027.89,92.0,210.61,2.97
2017-01-08 16:00:00,TH4,19.7,36.5,101.6,london_grid_430,0.0,51.5,7.58,1027.81,92.9,205.66,3.74
2017-01-08 17:00:00,TH4,15.6,24.9,78.6,london_grid_430,0.0,51.5,7.32,1027.73,93.8,202.42,4.53
2017-01-08 18:00:00,TH4,14.2,17.8,86.5,london_grid_430,0.0,51.5,7.07,1027.65,94.7,200.15,5.33
2017-01-08 19:00:00,TH4,12.8,12.1,102.0,london_grid_430,0.0,51.5,7.05,1027.49,94.77,193.84,6.07
2017-01-08 20:00:00,TH4,16.2,22.6,85.2,london_grid_430,0.0,51.5,7.03,1027.32,94.83,188.95,6.86
2017-01-08 21:00:00,TH4,15.7,23.4,67.2,london_grid_430,0.0,51.5,7.01,1027.16,94.9,185.1,7.7
2017-01-08 22:00:00,TH4,19.3,23.2,60.3,london_grid_430,0.0,51.5,7.04,1026.68,95.8,193.44,7.59
2017-01-08 23:00:00,TH4,25.0,32.6,65.4,london_grid_430,0.0,51.5,7.08,1026.2,96.7,201.85,7.64
2017-01-09 00:00:00,TH4,19.4,20.9,44.9,london_grid_430,0.0,51.5,7.11,1025.73,97.6,209.97,7.85
2017-01-09 01:00:00,TH4,16.0,23.3,37.3,london_grid_430,0.0,51.5,6.71,1024.96,97.73,219.56,8.5
2017-01-09 02:00:00,TH4,10.8,15.6,22.5,london_grid_430,0.0,51.5,6.32,1024.19,97.87,227.6,9.34
2017-01-09 03:00:00,TH4,13.9,16.6,20.9,london_grid_430,0.0,51.5,5.92,1023.42,98.0,234.21,10.34
2017-01-09 04:00:00,TH4,13.0,16.9,21.3,london_grid_430,0.0,51.5,5.63,1022.71,97.57,229.78,11.41
2017-01-09 05:00:00,TH4,11.0,5.7,29.3,london_grid_430,0.0,51.5,5.34,1021.99,97.13,226.12,12.54
2017-01-09 06:00:00,TH4,14.8,6.2,78.4,london_grid_430,0.0,51.5,5.05,1021.28,96.7,223.08,13.7
2017-01-09 07:00:00,TH4,10.1,18.2,76.3,london_grid_430,0.0,51.5,5.74,1020.54,96.9,222.51,15.24
2017-01-09 08:00:00,TH4,7.3,13.5,75.5,london_grid_430,0.0,51.5,6.42,1019.79,97.1,222.04,16.77
2017-01-09 09:00:00,TH4,8.3,14.7,77.9,london_grid_430,0.0,51.5,7.11,1019.05,97.3,221.65,18.31
2017-01-09 10:00:00,TH4,9.1,23.7,62.6,london_grid_430,0.0,51.5,7.92,1017.91,93.37,225.02,21.34
2017-01-09 11:00:00,TH4,6.4,20.8,51.2,london_grid_430,0.0,51.5,8.74,1016.78,89.43,227.55,24.43
2017-01-09 12:00:00,TH4,8.0,15.2,53.5,london_grid_430,0.0,51.5,9.55,1015.65,85.5,229.5,27.55
2017-01-09 13:00:00,TH4,9.8,16.6,61.5,london_grid_430,0.0,51.5,9.21,1013.91,87.03,226.94,28.28
2017-01-09 14:00:00,TH4,7.7,10.9,83.4,london_grid_430,0.0,51.5,8.88,1012.18,88.57,224.51,29.06
2017-01-09 15:00:00,TH4,10.1,13.3,76.7,london_grid_430,0.0,51.5,8.54,1010.45,90.1,222.22,29.89
2017-01-09 16:00:00,TH4,5.9,2.9,64.5,london_grid_430,0.0,51.5,8.47,1009.81,90.07,237.18,26.63
